invoice_no,account_name,branch_code,pharmacy_id,alias_id,supplier_code,match_score,match_method,match_status,entry_date,total_after_discount,record_state
314145,Metro Mohandessin Station St.,764,,,,0.0,unmatched,UNMATCHED,07102025,5985.54,
314146,el NILE CARE MAADI,711,,,,0.0,unmatched,UNMATCHED,05102025,2456.85,
314148,PY/NILE CARE WH-531,779,,,,0.0,unmatched,UNMATCHED,07102025,2246.4,
314149,el NILE CARE MAADI,736,,,,0.0,unmatched,UNMATCHED,16102025,8073.28,
314151,EL Dr Medhat,758,,,,0.0,unmatched,UNMATCHED,15102025,1948.13,CLSD
314152,EL drmedhat,769,,,,0.0,unmatched,UNMATCHED,05102025,2822.95,
314154,EL  dr medhat Main Road,705,,,,0.0,unmatched,UNMATCHED,03102025,2723.77,CLSD
314155,El-Dr Medhat307,741,,,,0.0,unmatched,UNMATCHED,23102025,1489.72,CLSD
314157,el Al Amal 011,726,,,,0.0,unmatched,UNMATCHED,10102025,2639.53,CLSD
314158,PY/Metro Faisal br.2,744,,,,0.0,unmatched,UNMATCHED,20102025,1228.92,CLSD
314160,EL union pharm970,725,,,,0.0,unmatched,UNMATCHED,22102025,2947.21,
314161,Unin Pharm 04,772,,,,0.0,unmatched,UNMATCHED,23102025,5170.31,CLSD
314162,el El Nasr 6th Zone,738,,,,0.0,unmatched,UNMATCHED,06102025,4221.79,
314163,EL family oct city 6th Zone,714,,,,0.0,unmatched,UNMATCHED,12102025,3348.5,
314165,sunrise immbaba 6th Zone,753,,,,0.0,unmatched,UNMATCHED,05102025,2524.74,CLSD
314166,SUNRISE IMBABA 011,777,,,,0.0,unmatched,UNMATCHED,11102025,3894.61,
314167,Nile Care 011,751,,,,0.0,unmatched,UNMATCHED,22102025,6516.37,CLSD
314168,EL Goden Care Mohandessin (2),720,,,,0.0,unmatched,UNMATCHED,19102025,8620.37,CLSD
314169,Golden Care Mohandessin,707,,,,0.0,unmatched,UNMATCHED,05102025,7272.67,
314171,PY/family nozha Main Road,763,,,,0.0,unmatched,UNMATCHED,17102025,4681.12,CLSD
314172,PY/family nozha Main Road,782,,,,0.0,unmatched,UNMATCHED,01102025,1853.09,CLSD
314173,El Baaa Branch 1,750,,,,0.0,unmatched,UNMATCHED,12102025,2400.0,CLSD
314174,El-El Baraka6th Zone,756,,,,0.0,unmatched,UNMATCHED,19-Oct-2025,966.67,CLSD
314176,el el baraka,737,,,,0.0,unmatched,UNMATCHED,17102025,2098.06,
314177,PY/El Baraka 011,780,,,,0.0,unmatched,UNMATCHED,16102025,5629.34,
314178,omegaa smouha,764,,,,0.0,unmatched,UNMATCHED,13102025,6891.4,
314180,el El Touraht Mohandessin6th Zone,763,,,,0.0,unmatched,UNMATCHED,02102025,2122.78,
314182,EL TOURATH MOHANEDSSIN744,717,,,,0.0,unmatched,UNMATCHED,04102025,4032.21,
314184,Ph/CITY CARE Brancch 1,703,,,,0.0,unmatched,UNMATCHED,26102025,3498.45,
314185,betttter life Branch 1,750,,,,0.0,unmatched,UNMATCHED,21102025,7581.38,CLSD
314186,Better Life br.2527,740,,,,0.0,unmatched,UNMATCHED,13102025,2119.37,
314187,PH BETTER LIFE Main Road,736,,,,0.0,unmatched,UNMATCHED,23102025,1470.14,
314188,Better Life Branch 2489,745,,,,0.0,unmatched,UNMATCHED,08102025,13018.44,
314189,Pharma Plus Branch 2,718,,,,0.0,unmatched,UNMATCHED,05102025,5905.18,CLSD
314190,Pharma Plus,717,,,,0.0,unmatched,UNMATCHED,14102025,2270.56,
314191,EL Pharma Plus,742,,,,0.0,unmatched,UNMATCHED,03102025,2469.23,
314192,PYC/are 24 Sevenn 6th Zone,763,,,,0.0,unmatched,UNMATCHED,22102025,7930.39,CLSD
314193,El-CARE 24 SEVEN br.2,739,,,,0.0,unmatched,UNMATCHED,08102025,3554.51,CLSD
314194,PY/Car e24 Sevenn 6th Zone,706,,,,0.0,unmatched,UNMATCHED,13102025,11882.52,
314195,PY/Care 24 Sevenn 6th Zone,728,,,,0.0,unmatched,UNMATCHED,04102025,1788.02,CLSD
314197,Ph/Hope Branch 1,722,,,,0.0,unmatched,UNMATCHED,15-Oct-2025,2219.65,CLSD
314198,el hope,744,,,,0.0,unmatched,UNMATCHED,16102025,2548.81,
314199,Ph/Hope Branhc 1,715,,,,0.0,unmatched,UNMATCHED,02102025,6842.3,CLSD
314201,Misr 6th Zone,729,,,,0.0,unmatched,UNMATCHED,17102025,2318.42,
314202,MISR MOHANDESSIN br.2,704,,,,0.0,unmatched,UNMATCHED,23102025,5823.95,CLSD
314203,Misr Mohandessin341,712,,,,0.0,unmatched,UNMATCHED,20102025,4726.64,
314204,EL MISR WH-587,713,,,,0.0,unmatched,UNMATCHED,07102025,2655.33,CLSD
314205,Misr Mohandssin341,744,,,,0.0,unmatched,UNMATCHED,12102025,3546.18,CLSD
314206,El-al nohza Station St.,735,,,,0.0,unmatched,UNMATCHED,09102025,4216.34,CLSD
314207,EL Al Nozha (2),701,,,,0.0,unmatched,UNMATCHED,13102025,1192.74,
314212,El-ANGEL Main Rad,716,,,,0.0,unmatched,UNMATCHED,15102025,7757.09,CLSD
314214,A Amal Mohandessin 6th Zone80,752,,,,0.0,unmatched,UNMATCHED,15102025,8871.23,
314215,Star Care (2),732,,,,0.0,unmatched,UNMATCHED,10102025,2618.43,
314216,Star Care Branch 1,701,,,,0.0,unmatched,UNMATCHED,19102025,3325.23,CLSD
314217,PY/metro br.2697,778,,,,0.0,unmatched,UNMATCHED,27102025,2229.69,
314218,el faraby mohandessin 04,706,,,,0.0,unmatched,UNMATCHED,22102025,2485.3,CLSD
314219,Ph/pharma plus mohandessin,777,,,,0.0,unmatched,UNMATCHED,02102025,4404.55,
314220,EL El Tuorath Shubra105,771,,,,0.0,unmatched,UNMATCHED,14102025,5534.69,
314222,Ph/Hope Imbaba Station St.,734,,,,0.0,unmatched,UNMATCHED,23102025,2425.37,
314223,EL HOPE WH-606,724,,,,0.0,unmatched,UNMATCHED,06102025,4649.23,
314225,ebn sina Branch 1508,739,,,,0.0,unmatched,UNMATCHED,26-Oct-2025,3393.98,
314226,EL NASR SHUBRA Main Road,764,,,,0.0,unmatched,UNMATCHED,03102025,4224.48,CLSD
314227,Life Line (2),780,,,,0.0,unmatched,UNMATCHED,20102025,3157.39,
314228,blue wave (2),721,,,,0.0,unmatched,UNMATCHED,20102025,5982.81,
314231,El-misr mohandessin Mall,769,,,,0.0,unmatched,UNMATCHED,19102025,2606.74,CLSD
314232,Seha First (2)346,742,,,,0.0,unmatched,UNMATCHED,11102025,2747.03,
314233,El Tourath Mohandessin Branch 1,747,,,,0.0,unmatched,UNMATCHED,01102025,1329.96,CLSD
314235,PH dr medhatm ohandessin 04,718,,,,0.0,unmatched,UNMATCHED,10102025,3769.05,CLSD
314240,El Baraka Faisal 04,776,,,,0.0,unmatched,UNMATCHED,20102025,7011.5,
314241,PYS/UNRISE 011 WH-624,772,,,,0.0,unmatched,UNMATCHED,21102025,915.78,
314243,PH el zahara montaza Mall,702,,,,0.0,unmatched,UNMATCHED,08102025,4580.37,CLSD
314244,EL SUNRISE MAADI 6th Zone,777,,,,0.0,unmatched,UNMATCHED,20-Oct-2025,8018.0,
314254,Ph/Ebn Sina,769,,,,0.0,unmatched,UNMATCHED,21102025,5431.38,CLSD
314257,PY/dr medhat octc ity (2),723,,,,0.0,unmatched,UNMATCHED,05102025,3222.3,
314258,Ph/better life mohandessin Mall92,718,,,,0.0,unmatched,UNMATCHED,28102025,4242.78,
314261,el BETTER LIFE MOHANDESSIN Mall,736,,,,0.0,unmatched,UNMATCHED,04-Oct-2025,1526.38,CLSD
314262,PH liife line rehab vie 04,762,,,,0.0,unmatched,UNMATCHED,24102025,4832.58,
314263,El--Life Line  Rehab View Branch 2,742,,,,0.0,unmatched,UNMATCHED,25102025,4044.21,CLSD
314264,El--Life Line Rehab View Branch 2,764,,,,0.0,unmatched,UNMATCHED,08102025,1824.38,CLSD
314266,Pharma PlusStation St.,775,,,,0.0,unmatched,UNMATCHED,01102025,1272.69,CLSD
314268,EL El Baraka Shubra Station St.598,748,,,,0.0,unmatched,UNMATCHED,23102025,5692.38,
314270,Health Gate Mohandessin (2),703,,,,0.0,unmatched,UNMATCHED,08102025,3263.8,CLSD
314272,PH/GREEN LEAF WH-655,780,,,,0.0,unmatched,UNMATCHED,14102025,508.53,
314273,PH green leaf mmohandessin 011,703,,,,0.0,unmatched,UNMATCHED,17102025,3557.45,
314274,Ellite Shubra (2),704,,,,0.0,unmatched,UNMATCHED,24102025,6072.93,
314277,OMEGA SMOUHA-A,735,,,,0.0,unmatched,UNMATCHED,22102025,6755.13,CLSD
314280,EL ELITE,775,,,,0.0,unmatched,UNMATCHED,15-Oct-2025,7748.45,
314281,Ph//Elite Branch 2,756,,,,0.0,unmatched,UNMATCHED,05102025,1975.96,
314282,Ph//Elite Branch 2,760,,,,0.0,unmatched,UNMATCHED,22102025,3478.46,
314283,Life Line (2),729,,,,0.0,unmatched,UNMATCHED,04102025,6447.83,
314284,PY/Seha First Mall,762,,,,0.0,unmatched,UNMATCHED,05102025,10224.91,
314285,Health Gate 011,704,,,,0.0,unmatched,UNMATCHED,22102025,2332.98,CLSD
314286,health gate br.2,764,,,,0.0,unmatched,UNMATCHED,16102025,2725.24,CLSD
314288,EL alpha pharma mohandessin Branhc 2,765,,,,0.0,unmatched,UNMATCHED,27102025,5787.38,
314290,PH MISR MARG rb.2,747,,,,0.0,unmatched,UNMATCHED,10102025,1919.95,CLSD
314291,EL Misr Marg Branch 2,724,,,,0.0,unmatched,UNMATCHED,22102025,3730.2,
314292,El-angel 011,704,,,,0.0,unmatched,UNMATCHED,27102025,1807.11,
314293,PH ANGEL 6th Zone,733,,,,0.0,unmatched,UNMATCHED,24102025,3719.37,CLSD
314296,Sunrise,743,,,,0.0,unmatched,UNMATCHED,10102025,5677.62,CLSD
314298,SUNISE br.2,752,,,,0.0,unmatched,UNMATCHED,26102025,4730.02,CLSD
314299,Union Pharm Mohandessin Branch 2,711,,,,0.0,unmatched,UNMATCHED,10102025,8882.58,
314300,Ph/seha first zayed Station St.422,747,,,,0.0,unmatched,UNMATCHED,03102025,1782.0,
314302,El Baraka 6th Zone355,778,,,,0.0,unmatched,UNMATCHED,04102025,3007.05,CLSD
314306,EL Better Life Mohandessin Mall,709,,,,0.0,unmatched,UNMATCHED,14102025,6256.74,
314310,PY/EL TOURATH MOHANDESSIN (2),701,,,,0.0,unmatched,UNMATCHED,18102025,2293.22,
314311,PYhope,748,,,,0.0,unmatched,UNMATCHED,21-Oct-2025,1449.81,
314313,Better ife Branch 1,757,,,,0.0,unmatched,UNMATCHED,27-Oct-2025,1859.12,
314314,El-EBN SINA DOKKI Main Road,714,,,,0.0,unmatched,UNMATCHED,04102025,3067.23,CLSD
314316,PH NILE WH-699,730,,,,0.0,unmatched,UNMATCHED,18102025,1576.62,
314319,PH/HOPE MOHANDESSIN WH-702,767,,,,0.0,unmatched,UNMATCHED,23102025,1916.46,CLSD
314323,UNION PHARM AZYED-A,717,,,,0.0,unmatched,UNMATCHED,13102025,5133.85,CLSD
314325,Seha FirstZ ayed Main Road,781,,,,0.0,unmatched,UNMATCHED,14102025,3209.75,CLSD
314326,beter life faisal 04,752,,,,0.0,unmatched,UNMATCHED,21102025,3667.52,
314328,EL ELT WH-711,754,,,,0.0,unmatched,UNMATCHED,23102025,674.76,CLSD
314329,PY/El Hokama Main Road,712,,,,0.0,unmatched,UNMATCHED,15102025,3289.37,CLSD
314330,Ph/care 24 seven Branch 1,707,,,,0.0,unmatched,UNMATCHED,21102025,3606.23,CLSD
314332,Dr Medhat Station St.23,772,,,,0.0,unmatched,UNMATCHED,24102025,3147.27,
314334,Ph/Saamtek br.2,713,,,,0.0,unmatched,UNMATCHED,05102025,3407.82,CLSD
314335,PH El Shifa Smouha 6th Zone,781,,,,0.0,unmatched,UNMATCHED,24102025,2535.03,
314336,PH/HEALTH GATE WH-719,776,,,,0.0,unmatched,UNMATCHED,22102025,1658.74,CLSD
314337,union pharm smouha,738,,,,0.0,unmatched,UNMATCHED,20102025,1607.57,CLSD
314338,Ph/Metor Mnotaza-A,730,,,,0.0,unmatched,UNMATCHED,07102025,2576.77,
314340,el StarC are (2),752,,,,0.0,unmatched,UNMATCHED,16102025,7181.44,CLSD
314341,nile care mohandessin 04,729,,,,0.0,unmatched,UNMATCHED,06102025,4123.89,
314342,Family Helwan6614,743,,,,0.0,unmatched,UNMATCHED,11102025,1540.6,
314343,Family Helwa Mall,752,,,,0.0,unmatched,UNMATCHED,13102025,5111.28,CLSD
314344,El-Omega (2)411,735,,,,0.0,unmatched,UNMATCHED,01102025,4939.98,
314345,El-Omega (2)411,744,,,,0.0,unmatched,UNMATCHED,15102025,4518.7,
314346,El-Omega (2)411,718,,,,0.0,unmatched,UNMATCHED,26102025,8647.94,CLSD
314347,el Omega63,715,,,,0.0,unmatched,UNMATCHED,07102025,4934.8,
314348,EL better life haram Station St.381,743,,,,0.0,unmatched,UNMATCHED,12102025,1312.94,CLSD
314350,PY/Omega Branch 2,776,,,,0.0,unmatched,UNMATCHED,08102025,2029.04,CLSD
314351,el Sta Care Zayed 011,718,,,,0.0,unmatched,UNMATCHED,14102025,819.9,CLSD
314352,el elit eStation St.640,733,,,,0.0,unmatched,UNMATCHED,11102025,1152.43,
314354,PY/Fmaily Rehab View 04,748,,,,0.0,unmatched,UNMATCHED,20102025,3442.35,
314356,Ph/Metro Haram473,742,,,,0.0,unmatched,UNMATCHED,19102025,4369.77,
314357,El-heatlh gate helwan Mall,755,,,,0.0,unmatched,UNMATCHED,23-Oct-2025,6919.58,
314358,PH health gate helwan br.2,724,,,,0.0,unmatched,UNMATCHED,27102025,1729.24,
314360,Ph/DR MEDHAT MOHANDESSIN (2),709,,,,0.0,unmatched,UNMATCHED,18102025,3444.8,
314362,nilecare 011,718,,,,0.0,unmatched,UNMATCHED,27-Oct-2025,2583.45,CLSD
314364,El-nile care Main Road678,704,,,,0.0,unmatched,UNMATCHED,24-Oct-2025,2985.12,
314366,Mira Mohandessin 6th Zone,748,,,,0.0,unmatched,UNMATCHED,15102025,3386.13,
314367,EL mira mohanndessin Branch 2886,700,,,,0.0,unmatched,UNMATCHED,17102025,2245.71,
314368,EL mira mohanndessin Branch 2886,752,,,,0.0,unmatched,UNMATCHED,12102025,457.54,
314370,el Life Line Obour 04,759,,,,0.0,unmatched,UNMATCHED,18102025,1905.48,
314373,care 24 seven mohandessin Branch 1,766,,,,0.0,unmatched,UNMATCHED,05102025,1511.92,
314375,PY/SUNRIES MOHANDESSIN 6th Zone,717,,,,0.0,unmatched,UNMATCHED,16102025,1924.51,CLSD
314378,EL dr medhat rBanch 2,708,,,,0.0,unmatched,UNMATCHED,18102025,1304.44,CLSD
314383,el ELITE,759,,,,0.0,unmatched,UNMATCHED,09102025,8814.32,
314384,Angel Branch 232,763,,,,0.0,unmatched,UNMATCHED,02102025,2169.25,CLSD
314385,EL NASR 04,743,,,,0.0,unmatched,UNMATCHED,14102025,3722.12,CLSD
314386,El-angel smouha Main Road,725,,,,0.0,unmatched,UNMATCHED,21102025,2062.6,
314390,PY/ell shifa,762,,,,0.0,unmatched,UNMATCHED,01102025,2291.72,
314391,Ph/el sshifa 011,719,,,,0.0,unmatched,UNMATCHED,26102025,2957.85,CLSD
314393,el EL SHFIA,708,,,,0.0,unmatched,UNMATCHED,07102025,2132.61,CLSD
314394,Ph/Health Gate,702,,,,0.0,unmatched,UNMATCHED,03102025,3275.7,CLSD
314395,UNION PHARM MARGB ranch 1,775,,,,0.0,unmatched,UNMATCHED,03102025,6857.21,CLSD
314396,Life Line Maadi (2),771,,,,0.0,unmatched,UNMATCHED,19-Oct-2025,3082.37,CLSD
314397,EL ELITE MOHNADESSIN,743,,,,0.0,unmatched,UNMATCHED,05-Oct-2025,2281.64,CLSD
314399,El-elite mohandessin 04,740,,,,0.0,unmatched,UNMATCHED,18102025,1406.41,CLSD
314400,PH PHARMA PLUS DOKKI (2),721,,,,0.0,unmatched,UNMATCHED,05102025,2976.76,
314401,pharma plus dokki Mani Road,717,,,,0.0,unmatched,UNMATCHED,02102025,991.42,
314402,PY/EBNSNA SMOUHA 04,734,,,,0.0,unmatched,UNMATCHED,15-Oct-2025,2118.88,
314403,EBN SINA SMOUHA Mall,718,,,,0.0,unmatched,UNMATCHED,15102025,950.06,CLSD
314404,PY/sunrise 011,782,,,,0.0,unmatched,UNMATCHED,06102025,6084.15,CLSD
314405,ELL sunrise Main Road369,717,,,,0.0,unmatched,UNMATCHED,14102025,2905.82,CLSD
314408,PY/mira rehab view Main Road,723,,,,0.0,unmatched,UNMATCHED,28102025,2631.15,
314409,el AL NOZHA Station St.,700,,,,0.0,unmatched,UNMATCHED,06102025,4131.78,
314410,PH el nasr oct city 6th Zone,758,,,,0.0,unmatched,UNMATCHED,01-Oct-2025,1102.68,
314412,star care montaza Main Road,779,,,,0.0,unmatched,UNMATCHED,22102025,3686.85,
314413,EL Nile Care Montaza,756,,,,0.0,unmatched,UNMATCHED,09102025,4285.28,CLSD
314414,ElNile Care Montaza572,712,,,,0.0,unmatched,UNMATCHED,11102025,4735.57,CLSD
314415,Ph/nile care mntaza Branch 1,747,,,,0.0,unmatched,UNMATCHED,25102025,1553.63,CLSD
314416,Uion Pharm Mohandessin Main Road717,731,,,,0.0,unmatched,UNMATCHED,23-Oct-2025,6318.32,
314417,PH Union Pharm Mohandessin Station St.400,707,,,,0.0,unmatched,UNMATCHED,24-Oct-2025,3088.08,
314418,Union Pharm Mohandessin Branch 2,759,,,,0.0,unmatched,UNMATCHED,16102025,1595.25,CLSD
314419,Mira Oct City Mall995,736,,,,0.0,unmatched,UNMATCHED,24102025,7816.73,CLSD
314422,el BLUE WAVE MOHANDESSIN Mall,780,,,,0.0,unmatched,UNMATCHED,22102025,2654.38,
314425,el el hokama Branch 1,744,,,,0.0,unmatched,UNMATCHED,24102025,1768.1,
314428,el el hokamaB ranch 1,725,,,,0.0,unmatched,UNMATCHED,09102025,2780.3,
314429,EL Family Mohandessin 04,781,,,,0.0,unmatched,UNMATCHED,08102025,4086.42,
314430,El-Family Mohandessin Station St.,719,,,,0.0,unmatched,UNMATCHED,11-Oct-2025,6384.53,
314431,El-Green Leaf Dokki Mall,760,,,,0.0,unmatched,UNMATCHED,03102025,785.17,CLSD
314432,Omega Mohandessin Main Road,765,,,,0.0,unmatched,UNMATCHED,12102025,2420.25,
314433,EL Omega Mohandessin-A968,735,,,,0.0,unmatched,UNMATCHED,09-Oct-2025,4736.7,
314434,El-Green Leaf,778,,,,0.0,unmatched,UNMATCHED,05-Oct-2025,1687.07,CLSD
314435,PY/gree nleaf-A,748,,,,0.0,unmatched,UNMATCHED,14102025,4104.79,
314436,Omega Square br.2,758,,,,0.0,unmatched,UNMATCHED,17102025,4703.73,
314437,El-Omega Square bbr.2,758,,,,0.0,unmatched,UNMATCHED,08102025,2870.82,CLSD
314438,Ph/Omega Square 6th Zone,765,,,,0.0,unmatched,UNMATCHED,20102025,1292.43,CLSD
314439,EL OMEGA WH-822,777,,,,0.0,unmatched,UNMATCHED,11102025,3836.35,
314440,misr mhandessin Mall,700,,,,0.0,unmatched,UNMATCHED,16-Oct-2025,4562.89,
314441,Misr Mohandessin 04,780,,,,0.0,unmatched,UNMATCHED,14-Oct-2025,7663.83,CLSD
314443,EL family-A,742,,,,0.0,unmatched,UNMATCHED,17102025,1133.66,
314445,EL family-A,724,,,,0.0,unmatched,UNMATCHED,25102025,4102.1,CLSD
314446,EL family-A,700,,,,0.0,unmatched,UNMATCHED,12102025,1695.74,CLSD
314448,Ebn Sina Imbaba 04591,714,,,,0.0,unmatched,UNMATCHED,13-Oct-2025,4583.78,
314449,el Ebn Sina Imbaba Mall,702,,,,0.0,unmatched,UNMATCHED,17102025,5281.78,CLSD
314450,PY/Ebn Sina Nozha Mall,733,,,,0.0,unmatched,UNMATCHED,01102025,718.64,CLSD
314451,Al Ama lMohandessin Mall,757,,,,0.0,unmatched,UNMATCHED,10102025,4225.92,CLSD
314452,Al Amal Mohandessin Mall,758,,,,0.0,unmatched,UNMATCHED,01102025,2219.33,
314453,EL FAMILY br.2,747,,,,0.0,unmatched,UNMATCHED,16102025,650.82,
314455,Ph/SALAMTEK MOHANDESSIN 011,701,,,,0.0,unmatched,UNMATCHED,17-Oct-2025,1250.21,
314456,El-Life Line (2),769,,,,0.0,unmatched,UNMATCHED,13-Oct-2025,6286.91,
314457,El-el shif dokki Brranch 2,765,,,,0.0,unmatched,UNMATCHED,13102025,1920.88,CLSD
314466,EL MISR PH. Branch 1,710,,,,0.0,unmatched,UNMATCHED,02102025,4142.06,CLSD
314470,EL MISR PH. Branch 1,782,,,,0.0,unmatched,UNMATCHED,11102025,4066.07,
314474,PY/HopeePH.488,715,,,,0.0,unmatched,UNMATCHED,15102025,1803.32,
314475,El-hope ph. 011,760,,,,0.0,unmatched,UNMATCHED,27-Oct-2025,1789.63,CLSD
314476,PY/HopePH.488,759,,,,0.0,unmatched,UNMATCHED,12102025,4550.07,CLSD
314477,ALPHA PHARMA NASR Branch 1,702,,,,0.0,unmatched,UNMATCHED,07102025,3899.16,
314485,Ph/CARE 224 SEVEN MADI 2ND Main Road979,773,,,,0.0,unmatched,UNMATCHED,26102025,6181.41,CLSD
314487,el elitep h. nasr 2nd-A,717,,,,0.0,unmatched,UNMATCHED,19102025,1535.99,
314500,PY/Misr Smouha Mall,730,,,,0.0,unmatched,UNMATCHED,01112025,8997.22,CLSD
314501,El-El Nasr Branch 2,736,,,,0.0,unmatched,UNMATCHED,11112025,3982.19,
314502,el SILVER CARE MARG,719,,,,0.0,unmatched,UNMATCHED,26112025,2462.12,
314503,EL Silver Care Marg 04,701,,,,0.0,unmatched,UNMATCHED,20112025,4997.16,CLSD
314504,El-silver care marg Station St.,760,,,,0.0,unmatched,UNMATCHED,06112025,4268.27,CLSD
314507,El-GOLDEN CARE SMUHA Mall,702,,,,0.0,unmatched,UNMATCHED,18112025,4259.12,CLSD
314508,PH Metro Smouha Mall,740,,,,0.0,unmatched,UNMATCHED,18112025,5208.94,
314513,El Zahraa Maadi 011,764,,,,0.0,unmatched,UNMATCHED,03112025,744.28,CLSD
314516,Care 24 Seen,750,,,,0.0,unmatched,UNMATCHED,17-Nov-2025,3798.83,CLSD
314517,Care 24 Seven,703,,,,0.0,unmatched,UNMATCHED,02-Nov-2025,4042.42,
314518,Care 24 Seven,763,,,,0.0,unmatched,UNMATCHED,12-Nov-2025,3045.98,CLSD
314519,P/Omea Station St.,734,,,,0.0,unmatched,UNMATCHED,10112025,2285.77,CLSD
314520,el El Nasr Marrg-A266,742,,,,0.0,unmatched,UNMATCHED,22112025,1700.47,
314521,el El Nasr Marg-A266,762,,,,0.0,unmatched,UNMATCHED,03112025,4959.98,CLSD
314522,EL E NASR MARG Main Road,749,,,,0.0,unmatched,UNMATCHED,20112025,2403.5,CLSD
314523,PH El Zahraa Somuha br.2,723,,,,0.0,unmatched,UNMATCHED,08112025,4478.07,
314524,el CARE 24 SEVEN,739,,,,0.0,unmatched,UNMATCHED,10112025,1198.27,
314525,Care 24 Seven 0011,728,,,,0.0,unmatched,UNMATCHED,11112025,2615.97,CLSD
314526,Hope Smouha Station St.,711,,,,0.0,unmatched,UNMATCHED,03112025,3502.52,
314534,el faraby mouha-A,728,,,,0.0,unmatched,UNMATCHED,21112025,1192.46,CLSD
314536,Misr Smouha,710,,,,0.0,unmatched,UNMATCHED,12112025,3430.19,CLSD
314538,EL Life Line Helwan 04,738,,,,0.0,unmatched,UNMATCHED,14-Nov-2025,1362.0,CLSD
314539,Ph/UNION PHARM,707,,,,0.0,unmatched,UNMATCHED,02112025,3383.04,CLSD
314540,e union pharm,735,,,,0.0,unmatched,UNMATCHED,07112025,2318.43,CLSD
314541,El Nasr Smouha Mall,707,,,,0.0,unmatched,UNMATCHED,25112025,4027.0,
314542,EL Mira Banha-A,760,,,,0.0,unmatched,UNMATCHED,06112025,2090.31,
314543,PY/Mira Banha 04,751,,,,0.0,unmatched,UNMATCHED,19112025,2596.25,
314544,PH Omega Branch 1,711,,,,0.0,unmatched,UNMATCHED,13112025,3986.25,
314545,PH OOMEGA (2),740,,,,0.0,unmatched,UNMATCHED,15112025,8839.36,
314546,Union Pharm,739,,,,0.0,unmatched,UNMATCHED,08-Nov-2025,1017.31,
314549,Dr Medhat Smouha 04,759,,,,0.0,unmatched,UNMATCHED,06112025,2619.15,CLSD
314550,PH DR MEDHAT SMOUHA,764,,,,0.0,unmatched,UNMATCHED,05-Nov-2025,3203.33,
314551,el Dr Mehdat Smouha br.2,747,,,,0.0,unmatched,UNMATCHED,08112025,1710.78,CLSD
314552,EL Health Gate Smoua-A,755,,,,0.0,unmatched,UNMATCHED,20112025,1898.31,CLSD
314554,Metro Oct City Statio St.686,748,,,,0.0,unmatched,UNMATCHED,10112025,7328.38,CLSD
314555,METRO OCT CITY Main Road,714,,,,0.0,unmatched,UNMATCHED,19112025,3097.4,
314556,al amal Station St.,766,,,,0.0,unmatched,UNMATCHED,05112025,4759.72,
314558,green leaf,711,,,,0.0,unmatched,UNMATCHED,10112025,1861.42,CLSD
314561,mirasmouha,738,,,,0.0,unmatched,UNMATCHED,24112025,6555.38,
314562,Silver Care Obour 04,776,,,,0.0,unmatched,UNMATCHED,17112025,1570.65,
314563,EL silver care obour,734,,,,0.0,unmatched,UNMATCHED,13-Nov-2025,4966.91,
314564,el AL AMAL (2),718,,,,0.0,unmatched,UNMATCHED,25-Nov-2025,2693.95,
314565,AlAmal 011,710,,,,0.0,unmatched,UNMATCHED,20112025,1399.92,
314566,EL al aal,765,,,,0.0,unmatched,UNMATCHED,17112025,5888.13,CLSD
314567,EL ALPHA PHARMA 04,744,,,,0.0,unmatched,UNMATCHED,05112025,4000.42,
314568,Ph/SILVER CARE,709,,,,0.0,unmatched,UNMATCHED,27112025,1652.48,
314569,Ph/SILVER CARE,760,,,,0.0,unmatched,UNMATCHED,28112025,1455.6,
314570,EL CITY WH-953,702,,,,0.0,unmatched,UNMATCHED,09112025,2158.05,CLSD
314571,misr Brannch 1,740,,,,0.0,unmatched,UNMATCHED,15112025,4814.4,CLSD
314572,DR MEDHAT SMOUHA Mall,772,,,,0.0,unmatched,UNMATCHED,12112025,1711.55,CLSD
314575,El-Alpha Pharma SSmouha Main Road,763,,,,0.0,unmatched,UNMATCHED,14112025,861.56,CLSD
314577,el Alpha Pharma Smouha Branch 2254,737,,,,0.0,unmatched,UNMATCHED,05112025,949.37,
314578,El Hokama Haram (2),755,,,,0.0,unmatched,UNMATCHED,25112025,3026.71,
314579,Bettre Life 04,709,,,,0.0,unmatched,UNMATCHED,21112025,1326.34,CLSD
314580,EL Better Life Smouha 011,762,,,,0.0,unmatched,UNMATCHED,12112025,5410.63,
314582,Ph/Hope Obour (2),721,,,,0.0,unmatched,UNMATCHED,12112025,5261.4,CLSD
314583,Ph/Hope Obour (2),771,,,,0.0,unmatched,UNMATCHED,02-Nov-2025,9502.5,CLSD
314584,Ph/Hope Obour (2),749,,,,0.0,unmatched,UNMATCHED,14112025,7716.5,CLSD
314588,DR MEDHAT,728,,,,0.0,unmatched,UNMATCHED,01112025,2630.1,CLSD
314590,Union Pharm Smouha,716,,,,0.0,unmatched,UNMATCHED,27112025,2292.65,CLSD
314591,EL UNION WH-974,751,,,,0.0,unmatched,UNMATCHED,22112025,13082.11,CLSD
314592,El-Care 24 Seven Branch 2,768,,,,0.0,unmatched,UNMATCHED,04112025,9518.25,
314595,El-ElT ourath 04,722,,,,0.0,unmatched,UNMATCHED,19112025,4878.34,
314598,Alpha Phama,769,,,,0.0,unmatched,UNMATCHED,20112025,3337.73,
