doc_no,account_ref,doc_date,doc_time,doc_type,line_count
305424,P:1097,22/05/2025,13:22,INV,4
305427,P:1097,25/05/2025,12:37,INV,7
305428,P:1100,15/05/2025,10:46,INV,15
305432,P:1106,15/05/2025,13:10,INV,2
305436,P:1113,01/05/2025,12:25,INV,4
305439,P:1119,23/05/2025,08:06,INV,8
305440,P:1121,14/05/2025,15:16,INV,7
305442,P:1125,14/05/2025,11:36,INV,2
305444,P:1131,20/05/2025,17:40,INV,7
305445,P:1132,20/05/2025,15:26,INV,5
305451,P:1135,22/05/2025,12:14,INV,15
305453,P:1137,23/05/2025,10:47,INV,5
305454,P:1141,03/05/2025,13:26,INV,11
305455,P:1141,14/05/2025,13:20,INV,5
305456,P:1141,16/05/2025,08:23,INV,4
305459,P:1142,22/05/2025,12:53,INV,5
305461,P:1143,24/05/2025,14:55,INV,6
305462,P:1143,05/05/2025,12:16,INV,6
305463,P:1144,17/05/2025,08:01,INV,12
305466,P:1145,15/05/2025,08:09,INV,7
305468,P:1154,07/05/2025,08:10,INV,5
305471,P:1155,11/05/2025,10:21,INV,8
305473,P:1157,04/05/2025,12:30,INV,7
305474,P:1157,02/05/2025,13:52,INV,2
305475,P:1158,20/05/2025,08:21,INV,13
305477,P:1162,02/05/2025,08:18,INV,6
305479,P:1164,25/05/2025,15:59,INV,2
305480,P:1164,10/05/2025,19:35,INV,8
305481,P:1166,03/05/2025,14:08,INV,5
305482,P:1166,25/05/2025,15:22,INV,6
305485,P:1168,11/05/2025,10:58,INV,9
305487,P:1171,15/05/2025,14:16,INV,4
305488,P:1174,03/05/2025,13:21,INV,5
305490,P:1180,25/05/2025,10:23,INV,10
305491,P:1183,14/05/2025,12:27,INV,4
305493,P:1188,06/05/2025,08:19,INV,9
305494,P:1188,17/05/2025,09:40,INV,2
305495,P:1188,24/05/2025,08:24,INV,4
305496,P:1189,21/05/2025,11:45,INV,5
305497,P:1191,22/05/2025,12:58,INV,9
305498,P:1192,28/05/2025,10:47,INV,7
305502,P:1201,12/05/2025,08:14,INV,3
305504,P:1204,09/05/2025,15:06,INV,9
305506,P:1204,20/05/2025,17:07,INV,7
305508,P:1208,16/05/2025,12:02,INV,7
305511,P:1213,15/05/2025,11:56,INV,7
305512,P:1222,26/05/2025,10:08,INV,4
305513,P:1229,13/05/2025,10:44,INV,10
305515,P:1230,02/05/2025,08:27,INV,4
305517,P:1233,14/05/2025,11:04,INV,13
305520,P:1241,24/05/2025,13:27,INV,11
305523,P:1245,12/05/2025,08:30,INV,5
305524,P:1245,05/05/2025,11:35,INV,6
305525,P:1249,06/05/2025,14:59,INV,6
305526,P:1250,22/05/2025,17:16,INV,15
305528,P:1250,19/05/2025,12:18,INV,4
305529,P:1253,06/05/2025,08:15,INV,9
305531,P:1259,19/05/2025,10:27,INV,10
305532,P:1261,01/05/2025,17:58,INV,4
305535,P:1262,24/05/2025,08:53,INV,3
305541,P:1265,05/05/2025,10:00,INV,7
305547,P:1270,07/05/2025,11:58,INV,10
305549,P:1271,17/05/2025,14:40,INV,10
305551,P:1277,03/05/2025,08:14,INV,3
305553,P:1287,24/05/2025,13:39,INV,6
305554,P:1288,25/05/2025,12:27,INV,7
305556,P:1289,08/05/2025,12:32,INV,7
305557,P:1289,26/05/2025,08:48,INV,2
305558,P:1289,16/05/2025,14:50,INV,6
305561,P:1296,19/05/2025,13:39,INV,3
305562,P:1296,25/05/2025,11:21,INV,9
305563,P:1296,04/05/2025,11:33,INV,8
305565,P:1296,15/05/2025,09:53,INV,6
305570,P:1305,21/05/2025,17:52,INV,3
305573,P:1307,11/05/2025,14:47,INV,7
305574,P:1312,10/05/2025,12:01,INV,2
305576,P:1313,05/05/2025,11:32,INV,7
305578,P:1318,16/05/2025,10:54,INV,6
305585,P:1328,19/05/2025,10:51,INV,5
305586,P:1332,13/05/2025,11:17,INV,13
305589,P:1334,26/05/2025,11:45,INV,6
305591,P:1335,25/05/2025,12:29,INV,9
305596,P:1347,06/05/2025,11:16,INV,4
305597,P:1347,01/05/2025,09:41,INV,5
305600,P:1351,26/05/2025,08:02,INV,10
305603,P:1364,21/05/2025,09:33,INV,2
305604,P:1372,09/05/2025,13:56,INV,15
305606,P:1372,16/05/2025,15:49,INV,6
305608,P:1376,06/05/2025,14:49,INV,5
305611,P:1381,14/05/2025,10:43,INV,5
305612,P:1382,14/05/2025,08:58,INV,6
305613,P:1382,12/05/2025,11:43,INV,3
305619,P:1394,27/05/2025,17:31,INV,4
305621,P:1405,27/05/2025,10:59,INV,6
305626,P:1411,18/05/2025,08:07,INV,11
305631,P:1418,25/05/2025,15:01,INV,5
305633,P:1429,19/05/2025,08:24,INV,8
305636,P:1429,04/05/2025,14:17,INV,3
305637,P:1429,25/05/2025,11:44,INV,4
305639,P:1431,24/05/2025,14:22,INV,7
305645,P:1443,13/05/2025,11:52,INV,4
305646,P:1445,16/05/2025,11:24,INV,4
305647,P:1447,06/05/2025,14:09,INV,6
305648,P:1452,16/05/2025,16:07,INV,5
305649,P:1453,14/05/2025,12:34,INV,11
305650,P:1454,07/05/2025,16:48,INV,4
305657,P:1464,24/05/2025,14:54,INV,13
305661,P:1467,02/05/2025,08:15,INV,8
305662,P:1467,19/05/2025,11:43,INV,13
305663,P:1468,14/05/2025,08:22,INV,13
305666,P:1471,17/05/2025,12:31,INV,4
305668,P:1473,26/05/2025,12:30,INV,12
305671,P:1477,21/05/2025,08:53,INV,4
305672,P:1477,24/05/2025,08:54,INV,7
305674,P:1478,10/05/2025,11:02,INV,4
305675,P:1478,05/05/2025,19:47,INV,2
305676,P:1478,09/05/2025,13:09,INV,5
305677,P:1480,05/05/2025,08:58,INV,10
305684,P:1494,09/05/2025,08:33,INV,12
305685,P:1495,16/05/2025,11:21,INV,8
305687,P:1495,24/05/2025,12:20,INV,7
305688,P:1499,24/05/2025,08:22,INV,14
305689,P:1505,08/05/2025,14:45,INV,7
305693,P:1517,10/05/2025,13:45,INV,9
305694,P:1521,04/05/2025,09:20,INV,12
305695,P:1521,13/05/2025,14:40,INV,4
305696,P:1521,09/05/2025,08:56,INV,4
305697,P:1523,09/05/2025,13:06,INV,10
305698,P:1529,10/05/2025,13:23,INV,6
305701,P:1535,03/05/2025,17:31,INV,13
305703,P:1537,24/05/2025,09:34,INV,3
305707,P:1546,25/05/2025,13:14,INV,5
305710,P:1547,11/05/2025,14:34,INV,6
305713,P:1548,13/05/2025,13:09,INV,6
305714,P:1548,01/05/2025,09:18,INV,12
305715,P:1550,02/05/2025,11:18,INV,8
305716,P:1551,07/05/2025,11:38,INV,8
305719,P:1552,10/05/2025,13:15,INV,11
305720,P:1553,01/05/2025,12:21,INV,5
305721,P:1554,03/05/2025,08:27,INV,6
305722,P:1554,24/05/2025,09:47,INV,7
305723,P:1557,04/05/2025,15:16,INV,4
305724,P:1557,16/05/2025,15:09,INV,11
305726,P:1559,04/05/2025,08:07,INV,8
305727,P:1561,27/05/2025,16:04,INV,5
305728,P:1563,08/05/2025,12:14,INV,9
305729,P:1563,18/05/2025,13:28,INV,2
305730,P:1563,26/05/2025,13:36,INV,7
305731,P:1564,18/05/2025,11:54,INV,4
305734,P:1572,25/05/2025,14:54,INV,11
305735,P:1573,10/05/2025,09:47,INV,6
305736,P:1573,27/05/2025,11:37,INV,9
305737,P:1574,13/05/2025,08:47,INV,3
305739,P:1575,04/05/2025,15:04,INV,5
305741,P:1576,12/05/2025,11:30,INV,6
305742,P:1577,20/05/2025,11:06,INV,5
305743,P:1580,21/05/2025,15:11,INV,14
305744,P:1582,20/05/2025,08:38,INV,4
305746,P:1583,07/05/2025,10:37,INV,4
305747,P:1584,21/05/2025,14:45,INV,2
305748,P:1586,11/05/2025,14:11,INV,5
305752,P:1587,14/05/2025,09:01,INV,6
305753,P:1587,15/05/2025,15:10,INV,9
305755,P:1589,26/05/2025,09:11,INV,6
305757,P:1592,16/05/2025,12:40,INV,10
9305757,P:1592,16/05/2025,15:40,CR,2
305758,P:1594,21/05/2025,14:38,INV,8
305760,P:1595,09/05/2025,10:00,INV,7
305763,P:1597,23/05/2025,12:55,INV,5
305764,P:1597,04/05/2025,09:15,INV,2
305766,P:1598,17/05/2025,12:20,INV,7
305767,P:1600,16/05/2025,09:18,INV,12
305769,P:1600,28/05/2025,14:16,INV,3
305772,P:1600,09/05/2025,15:37,INV,2
305774,P:1605,09/05/2025,15:58,INV,4
305776,P:1605,02/05/2025,14:32,INV,3
305778,P:1607,01/05/2025,16:38,INV,8
305781,P:1609,01/05/2025,08:00,INV,11
305782,P:1612,04/05/2025,13:24,INV,6
305784,P:1615,19/05/2025,14:49,INV,3
305786,P:1616,10/05/2025,09:19,INV,7
305788,P:1616,22/05/2025,16:17,INV,3
305798,P:1629,15/05/2025,14:51,INV,12
305799,P:1631,03/05/2025,14:06,INV,9
305800,P:1631,03/05/2025,14:29,INV,6
305805,P:1638,11/05/2025,11:55,INV,4
305806,P:1639,23/05/2025,13:47,INV,8
305807,P:1639,07/05/2025,13:25,INV,3
305811,P:1643,01/05/2025,17:59,INV,2
305813,P:1645,18/05/2025,10:13,INV,10
305815,P:1646,02/05/2025,11:32,INV,4
305817,P:1656,18/05/2025,15:31,INV,7
305818,P:1662,28/05/2025,09:51,INV,4
305819,P:1666,25/05/2025,14:43,INV,4
305820,P:1666,01/05/2025,09:38,INV,9
305821,P:1668,18/05/2025,15:36,INV,5
305824,P:1669,23/05/2025,13:08,INV,7
305825,P:1670,22/05/2025,14:20,INV,8
305827,P:1670,20/05/2025,12:31,INV,10
305829,P:1671,06/05/2025,14:16,INV,8
305833,P:1674,23/05/2025,09:17,INV,10
305835,P:1678,11/05/2025,19:18,INV,4
305836,P:1683,10/05/2025,18:08,INV,8
305837,P:1686,11/05/2025,12:58,INV,4
305838,P:1687,10/05/2025,16:58,INV,8
305844,P:1699,01/05/2025,18:00,INV,8
305846,P:1701,16/05/2025,09:18,INV,10
305848,P:1701,21/05/2025,11:24,INV,8
305850,P:1702,28/05/2025,09:40,INV,9
305851,P:1702,17/05/2025,12:35,INV,6
305852,P:1703,08/05/2025,16:42,INV,5
305855,P:1705,22/05/2025,10:51,INV,5
305857,P:1705,18/05/2025,10:52,INV,12
305859,P:1706,01/05/2025,13:46,INV,5
9305859,P:1706,01/05/2025,19:46,CR,2
305862,P:1708,01/05/2025,15:24,INV,5
305864,P:1710,02/05/2025,18:41,INV,7
305865,P:1714,03/05/2025,15:48,INV,2
305869,P:1721,13/05/2025,13:31,INV,3
305870,P:1721,22/05/2025,10:08,INV,8
305872,P:1725,02/05/2025,09:59,INV,11
9305872,P:1725,02/05/2025,11:59,CR,2
305873,P:1725,22/05/2025,14:00,INV,9
305875,P:1726,14/05/2025,08:04,INV,8
305877,P:1727,21/05/2025,08:57,INV,7
305878,P:1728,28/05/2025,09:32,INV,6
305880,P:1734,16/05/2025,17:22,INV,8
305881,P:1738,27/05/2025,12:37,INV,8
305882,P:1740,03/05/2025,11:18,INV,5
305888,P:1755,23/05/2025,15:55,INV,5
305892,P:1760,14/05/2025,10:14,INV,12
305893,P:1760,09/05/2025,14:56,INV,3
305894,P:1762,10/05/2025,10:47,INV,2
305897,P:1770,09/05/2025,11:19,INV,6
305898,P:1770,26/05/2025,08:42,INV,9
305899,P:1774,02/05/2025,12:57,INV,7
305901,P:1776,12/05/2025,14:01,INV,4
305902,P:1780,08/05/2025,15:40,INV,13
305907,P:1791,04/05/2025,12:46,INV,7
305910,P:1804,11/05/2025,10:16,INV,6
305913,P:1806,08/05/2025,18:14,INV,9
305914,P:1806,16/05/2025,08:07,INV,8
305916,P:1810,22/05/2025,10:34,INV,9
305917,P:1814,01/05/2025,17:22,INV,4
305918,P:1818,12/05/2025,12:35,INV,6
305922,P:1820,01/05/2025,10:27,INV,11
305924,P:1822,02/05/2025,09:42,INV,7
305925,P:1822,11/05/2025,08:20,INV,3
305928,P:1825,22/05/2025,12:44,INV,8
305929,P:1825,19/05/2025,08:29,INV,5
305931,P:1826,09/05/2025,08:38,INV,4
305938,P:1840,06/05/2025,13:52,INV,5
305939,P:1842,19/05/2025,13:35,INV,2
305940,P:1843,25/05/2025,09:43,INV,5
305943,P:1847,09/05/2025,08:36,INV,11
305944,P:1847,16/05/2025,12:51,INV,7
305945,P:1848,15/05/2025,11:09,INV,4
305946,P:1849,13/05/2025,08:17,INV,10
305948,P:1853,26/05/2025,12:53,INV,10
305952,P:1856,15/05/2025,14:24,INV,10
305958,P:1866,07/05/2025,11:20,INV,9
305959,P:1866,07/05/2025,11:40,INV,8
305961,P:1866,16/05/2025,13:01,INV,5
305965,P:1876,23/05/2025,14:07,INV,6
305966,P:1879,02/05/2025,13:12,INV,5
305967,P:1879,23/05/2025,10:46,INV,5
305969,P:1881,01/05/2025,16:45,INV,6
305970,P:1887,02/05/2025,11:20,INV,10
305971,P:1889,12/05/2025,10:23,INV,7
305976,P:1893,09/05/2025,10:14,INV,7
305977,P:1893,22/05/2025,17:54,INV,7
305978,P:1897,10/05/2025,11:08,INV,10
305981,P:1900,06/05/2025,09:40,INV,10
305982,P:1900,17/05/2025,16:21,INV,5
305983,P:1901,14/05/2025,10:09,INV,11
305988,P:1906,17/05/2025,13:04,INV,7
305989,P:1908,05/05/2025,13:06,INV,10
305991,P:1914,26/05/2025,15:22,INV,12
305992,P:1914,03/05/2025,11:36,INV,9
305993,P:1916,03/05/2025,14:07,INV,9
305994,P:1918,07/05/2025,13:45,INV,10
305995,P:1918,27/05/2025,17:25,INV,9
305998,P:1923,02/05/2025,12:46,INV,15
305999,P:1925,09/05/2025,14:00,INV,10
306000,P:1925,08/05/2025,12:06,INV,9
9306000,P:1925,08/05/2025,19:06,CR,2
306004,P:1926,28/05/2025,10:06,INV,5
306005,P:1928,25/05/2025,10:47,INV,9
306007,P:1933,01/05/2025,14:21,INV,6
306011,P:1938,28/05/2025,08:46,INV,4
306014,P:1942,12/05/2025,19:25,INV,8
306017,P:1946,10/05/2025,14:48,INV,8
306024,P:1953,12/05/2025,11:58,INV,10
306025,P:1957,27/05/2025,13:18,INV,7
306026,P:1958,19/05/2025,13:22,INV,10
306031,P:1960,08/05/2025,18:36,INV,15
306032,P:1960,26/05/2025,13:57,INV,8
306036,P:1967,20/05/2025,08:37,INV,5
306041,P:1981,15/05/2025,11:12,INV,13
306042,P:1981,03/05/2025,13:07,INV,8
306044,P:1984,10/05/2025,12:38,INV,2
306046,P:1987,26/05/2025,11:58,INV,6
306048,P:1990,24/05/2025,08:07,INV,5
306049,P:1990,25/05/2025,10:20,INV,8
306051,P:1991,07/05/2025,09:08,INV,10
306052,P:1992,08/05/2025,11:56,INV,5
306053,P:1997,19/05/2025,13:10,INV,5
306055,P:2002,11/05/2025,15:10,INV,8
306056,P:2004,16/05/2025,10:06,INV,15
306057,P:2007,24/05/2025,13:45,INV,4
306059,P:2010,06/05/2025,09:21,INV,7
306061,P:2021,16/05/2025,12:59,INV,9
306062,P:2023,02/05/2025,09:51,INV,4
306064,P:2025,28/05/2025,15:33,INV,9
306065,P:2026,25/05/2025,11:54,INV,7
306067,P:2027,17/05/2025,13:38,INV,12
306069,P:2036,11/05/2025,15:46,INV,3
306072,P:2038,10/05/2025,17:14,INV,7
306074,P:2042,07/05/2025,11:10,INV,15
306075,P:2043,28/05/2025,13:32,INV,5
306079,P:2050,16/05/2025,15:07,INV,7
306080,P:2050,27/05/2025,12:14,INV,6
306081,P:2050,03/05/2025,11:07,INV,12
306082,P:2052,02/05/2025,16:42,INV,8
306084,P:2054,04/05/2025,17:50,INV,12
306085,P:2056,16/05/2025,09:03,INV,6
306086,P:2059,09/05/2025,10:56,INV,6
306089,P:2064,25/05/2025,12:48,INV,11
306092,P:2065,23/05/2025,15:43,INV,6
306095,P:2071,14/05/2025,16:23,INV,9
306096,P:2074,06/05/2025,09:32,INV,6
306098,P:2075,28/05/2025,11:10,INV,8
306100,P:2078,21/05/2025,08:57,INV,5
306103,P:2080,23/05/2025,14:25,INV,3
306104,P:2084,27/05/2025,15:39,INV,3
306106,P:2087,10/05/2025,09:03,INV,5
306107,P:2088,22/05/2025,11:35,INV,3
306110,P:2091,04/05/2025,14:09,INV,12
306111,P:2091,14/05/2025,09:47,INV,13
306112,P:2091,28/05/2025,12:18,INV,7
306114,P:2093,24/05/2025,11:32,INV,5
306115,P:2096,19/05/2025,13:02,INV,6
306116,P:2096,01/05/2025,08:58,INV,7
306118,P:2096,04/05/2025,12:25,INV,4
306121,P:2100,07/05/2025,18:33,INV,8
306126,P:2112,03/05/2025,10:16,INV,8
306128,P:2115,12/05/2025,14:01,INV,5
306129,P:2116,20/05/2025,13:29,INV,5
306131,P:2117,08/05/2025,11:22,INV,6
306133,P:2121,14/05/2025,09:05,INV,6
306134,P:2123,25/05/2025,10:25,INV,5
306135,P:2125,17/05/2025,14:13,INV,2
306136,P:2125,12/05/2025,09:16,INV,3
306139,P:2130,26/05/2025,13:52,INV,9
306140,P:2131,16/05/2025,14:02,INV,8
306141,P:2133,13/05/2025,13:00,INV,5
306142,P:2133,11/05/2025,15:13,INV,5
306145,P:2140,28/05/2025,14:40,INV,4
9306145,P:2140,28/05/2025,19:40,CR,2
306146,P:2143,20/05/2025,08:13,INV,13
9306146,P:2143,20/05/2025,09:13,CR,2
306147,P:2149,17/05/2025,11:07,INV,8
306151,P:2158,27/05/2025,13:06,INV,9
306152,P:2158,24/05/2025,13:31,INV,4
306154,P:2161,26/05/2025,13:33,INV,9
306157,P:2163,09/05/2025,15:29,INV,15
306158,P:2163,28/05/2025,08:15,INV,4
306159,P:2164,28/05/2025,16:52,INV,7
306162,P:2166,28/05/2025,10:27,INV,8
306164,P:2169,08/05/2025,13:42,INV,6
306165,P:2170,05/05/2025,19:54,INV,12
306168,P:2172,13/05/2025,12:54,INV,9
306169,P:2173,17/05/2025,13:23,INV,9
306171,P:2175,21/05/2025,08:31,INV,8
306173,P:2177,25/05/2025,12:20,INV,8
306176,P:2180,19/05/2025,14:46,INV,8
306178,P:2182,20/05/2025,17:56,INV,12
306179,P:2185,09/05/2025,12:19,INV,2
306180,P:2186,08/05/2025,11:49,INV,6
306182,P:2187,16/05/2025,13:57,INV,5
306184,P:2196,19/05/2025,12:34,INV,10
306185,P:2198,10/05/2025,14:07,INV,4
306187,P:2203,24/05/2025,09:21,INV,15
306189,P:2215,27/05/2025,10:28,INV,5
306190,P:2217,25/05/2025,08:53,INV,4
306191,P:2220,24/05/2025,08:18,INV,6
306192,P:2221,23/05/2025,10:38,INV,8
306195,P:2223,17/05/2025,13:55,INV,4
306196,P:2223,07/05/2025,14:01,INV,5
306197,P:2224,09/05/2025,13:21,INV,9
306201,P:2233,01/05/2025,13:47,INV,9
306202,P:2234,08/05/2025,13:54,INV,15
306204,P:2235,19/05/2025,14:48,INV,6
306206,P:2240,26/05/2025,12:29,INV,10
306207,P:2244,06/05/2025,19:33,INV,3
306208,P:2245,11/05/2025,08:18,INV,9
306210,P:2247,28/05/2025,11:38,INV,3
306211,P:2247,01/05/2025,08:12,INV,5
306213,P:2250,25/05/2025,08:49,INV,6
306216,P:2255,13/05/2025,08:07,INV,3
306217,P:2255,21/05/2025,11:57,INV,13
306218,P:2256,27/05/2025,13:53,INV,5
306220,P:2258,03/05/2025,08:48,INV,5
306224,P:2261,01/05/2025,08:18,INV,2
306225,P:2261,02/05/2025,08:36,INV,8
306226,P:2261,01/05/2025,13:08,INV,5
306227,P:2264,13/05/2025,10:01,INV,2
306228,P:2264,16/05/2025,12:50,INV,2
306229,P:2264,23/05/2025,08:00,INV,5
306236,P:2270,06/05/2025,11:42,INV,4
306237,P:2270,15/05/2025,08:57,INV,4
306238,P:2274,06/05/2025,11:17,INV,9
306244,P:2283,27/05/2025,08:45,INV,7
9306244,P:2283,27/05/2025,10:45,CR,2
306245,P:2284,25/05/2025,12:25,INV,4
306246,P:2285,25/05/2025,12:38,INV,4
306248,P:2292,10/05/2025,13:15,INV,4
306249,P:2292,06/05/2025,10:52,INV,9
306250,P:2293,28/05/2025,09:20,INV,8
306251,P:2295,18/05/2025,16:30,INV,3
306253,P:2298,02/05/2025,09:36,INV,8
306254,P:2298,08/05/2025,14:46,INV,9
306255,P:2300,06/05/2025,15:28,INV,7
306256,P:2303,10/05/2025,13:30,INV,7
306257,P:2303,19/05/2025,12:45,INV,8
306261,P:2325,15/05/2025,11:46,INV,2
306262,P:2327,06/05/2025,08:22,INV,5
9306262,P:2327,06/05/2025,10:22,CR,2
306264,P:2328,27/05/2025,18:46,INV,5
306265,P:2331,20/05/2025,11:32,INV,3
306266,P:2331,20/05/2025,12:11,INV,2
306267,P:2342,14/05/2025,13:55,INV,11
306269,P:2347,18/05/2025,08:52,INV,7
306271,P:2354,01/05/2025,10:08,INV,8
306272,P:2354,12/05/2025,11:42,INV,3
306276,P:2356,18/05/2025,09:26,INV,6
306277,P:2357,16/05/2025,13:25,INV,13
306278,P:2358,24/05/2025,15:25,INV,5
306279,P:2365,15/05/2025,14:41,INV,10
306280,P:2365,01/05/2025,10:26,INV,6
306281,P:2365,13/05/2025,16:06,INV,13
306283,P:2368,04/05/2025,14:55,INV,6
306284,P:2368,13/05/2025,13:54,INV,5
306285,P:2368,16/05/2025,11:22,INV,4
306286,P:2368,05/05/2025,15:53,INV,2
306288,P:2378,26/05/2025,08:15,INV,10
306289,P:2380,05/05/2025,12:06,INV,7
306290,P:2381,12/05/2025,11:28,INV,8
306292,P:2382,02/05/2025,09:11,INV,7
306294,P:2383,20/05/2025,16:05,INV,9
306295,P:2385,24/05/2025,14:20,INV,15
306298,P:2390,04/05/2025,09:04,INV,15
306299,P:2391,16/05/2025,11:50,INV,8
306303,P:2399,26/05/2025,16:39,INV,8
306304,P:2399,03/05/2025,08:39,INV,12
306306,P:2406,23/05/2025,15:27,INV,2
306307,P:2406,05/05/2025,11:00,INV,6
306310,P:2411,28/05/2025,11:11,INV,2
306319,P:2419,11/05/2025,10:11,INV,3
306321,P:2428,24/05/2025,08:26,INV,5
306323,P:2430,22/05/2025,13:03,INV,5
306326,P:2435,06/05/2025,15:01,INV,11
306330,P:2442,07/05/2025,17:41,INV,6
306331,P:2442,12/05/2025,13:16,INV,5
306332,P:2443,24/05/2025,08:42,INV,10
306333,P:2443,07/05/2025,08:24,INV,3
306336,P:2445,02/05/2025,12:17,INV,8
306337,P:2445,13/05/2025,08:39,INV,4
306338,P:2448,22/05/2025,15:21,INV,7
306340,P:2450,27/05/2025,16:11,INV,2
306344,P:2462,24/05/2025,15:50,INV,5
306348,P:2474,01/05/2025,14:08,INV,7
9306348,P:2474,01/05/2025,16:08,CR,2
306349,P:2478,18/05/2025,12:01,INV,3
306350,P:2481,16/05/2025,14:18,INV,7
306351,P:2481,15/05/2025,09:54,INV,15
306352,P:2486,04/05/2025,12:54,INV,11
306354,P:2488,16/05/2025,11:59,INV,8
306355,P:2488,20/05/2025,08:09,INV,10
306356,P:2490,20/05/2025,09:08,INV,4
306357,P:2491,13/05/2025,15:48,INV,8
306358,P:2492,07/05/2025,17:28,INV,11
306359,P:2493,04/05/2025,08:56,INV,8
306363,P:2500,08/05/2025,12:53,INV,3
306364,P:2500,15/05/2025,14:47,INV,9
306366,P:2508,10/05/2025,08:47,INV,4
306367,P:2510,10/05/2025,15:25,INV,4
306369,P:2514,24/05/2025,16:08,INV,9
9306369,P:2514,24/05/2025,23:08,CR,2
306371,P:2515,19/05/2025,13:25,INV,2
306372,P:2515,24/05/2025,13:52,INV,5
306377,P:2518,21/05/2025,10:47,INV,9
306381,P:2527,11/05/2025,16:34,INV,4
306383,P:2530,01/05/2025,08:30,INV,11
306384,P:2531,21/05/2025,12:50,INV,3
306386,P:2539,04/05/2025,11:06,INV,9
306387,P:2539,23/05/2025,08:19,INV,4
306389,P:2541,28/05/2025,14:10,INV,5
306390,P:2543,04/05/2025,11:12,INV,14
306391,P:2549,16/05/2025,15:15,INV,3
306392,P:2549,14/05/2025,11:28,INV,11
306393,P:2549,20/05/2025,08:39,INV,14
306394,P:2550,12/05/2025,09:03,INV,7
306395,P:2554,07/05/2025,08:47,INV,7
306396,P:2554,25/05/2025,10:19,INV,3
306400,P:2557,12/05/2025,15:11,INV,9
306403,P:2561,01/05/2025,13:22,INV,4
306406,P:2563,08/05/2025,14:57,INV,3
306408,P:2570,24/05/2025,11:01,INV,4
306409,P:2572,07/05/2025,16:28,INV,6
306411,P:2574,01/05/2025,12:02,INV,9
306413,P:2581,25/05/2025,11:30,INV,2
306416,P:2584,06/05/2025,09:51,INV,6
306418,P:2587,20/05/2025,10:42,INV,6
306419,P:2588,12/05/2025,08:23,INV,9
306422,P:2597,15/05/2025,14:01,INV,2
306423,P:2601,22/05/2025,08:50,INV,2
306424,P:2601,20/05/2025,14:29,INV,7
306425,P:2602,08/05/2025,12:17,INV,7
9306425,P:2602,08/05/2025,13:17,CR,2
306427,P:2604,05/05/2025,08:14,INV,3
306428,P:2604,23/05/2025,14:50,INV,10
306429,P:2607,26/05/2025,12:24,INV,7
306430,P:2607,21/05/2025,08:47,INV,8
306431,P:2607,10/05/2025,13:53,INV,6
306432,P:2610,19/05/2025,15:03,INV,4
306433,P:2610,20/05/2025,08:51,INV,6
306434,P:2611,28/05/2025,11:23,INV,4
306437,P:2611,19/05/2025,08:13,INV,2
306439,P:2615,11/05/2025,13:57,INV,4
306442,P:2620,03/05/2025,16:41,INV,8
306444,P:2620,28/05/2025,13:34,INV,2
306447,P:2621,27/05/2025,12:38,INV,6
306450,P:2622,11/05/2025,18:26,INV,10
306453,P:2628,20/05/2025,17:10,INV,3
306459,P:2634,19/05/2025,10:21,INV,5
306461,P:2634,10/05/2025,14:14,INV,8
306464,P:2639,08/05/2025,08:29,INV,5
306467,P:2643,18/05/2025,12:01,INV,8
306469,P:2644,13/05/2025,14:38,INV,8
306470,P:2645,15/05/2025,10:41,INV,9
306473,P:2647,23/05/2025,13:58,INV,4
306479,P:2651,15/05/2025,17:12,INV,6
306481,P:2651,28/05/2025,09:01,INV,6
306483,P:2652,02/05/2025,13:27,INV,3
306484,P:2655,07/05/2025,18:01,INV,5
306488,P:2658,01/05/2025,13:50,INV,5
306491,P:2665,25/05/2025,12:20,INV,7
306492,P:2667,25/05/2025,13:56,INV,4
306494,P:2667,10/05/2025,17:34,INV,7
306500,P:2675,09/05/2025,12:53,INV,8
306501,P:2675,03/05/2025,13:13,INV,4
306502,P:2675,05/05/2025,13:49,INV,4
306504,P:2675,28/05/2025,08:49,INV,6
306505,P:2677,04/05/2025,17:39,INV,4
306507,P:2677,07/05/2025,10:58,INV,5
306509,P:2677,07/05/2025,17:54,INV,4
9306509,P:2677,07/05/2025,20:54,CR,2
306512,P:2684,01/05/2025,15:33,INV,5
306514,P:2685,08/05/2025,14:42,INV,5
306516,P:2687,07/05/2025,08:52,INV,4
306518,P:2694,26/05/2025,12:31,INV,9
306524,P:2703,16/05/2025,16:35,INV,15
306527,P:2707,06/05/2025,15:31,INV,6
306529,P:2709,01/05/2025,11:58,INV,12
306530,P:2710,11/05/2025,13:58,INV,10
306533,P:2716,15/05/2025,08:45,INV,12
306534,P:2719,21/05/2025,13:24,INV,2
306536,P:2721,14/05/2025,14:31,INV,5
306538,P:2726,13/05/2025,13:31,INV,2
306545,P:2736,16/05/2025,15:48,INV,6
306547,P:2739,17/05/2025,08:35,INV,7
306549,P:2746,17/05/2025,13:48,INV,12
306550,P:2746,03/05/2025,08:23,INV,9
306551,P:2746,24/05/2025,13:31,INV,9
306557,P:2754,20/05/2025,09:36,INV,6
306561,P:2757,01/05/2025,10:59,INV,10
306562,P:2757,09/05/2025,12:34,INV,5
306563,P:2761,10/05/2025,12:07,INV,8
306564,P:2766,21/05/2025,11:47,INV,8
306565,P:2768,17/05/2025,11:08,INV,3
