doc_no,qty,unit_price,line_value,vat_flag
301876,8,109.62,690.69,
301876,2,244.08,412.89,
301876,5,7.65,33.85,
301876,3,8.38,20.53,
301876,5,167.20,663.53,
301876,3,23.18,56.19,
301876,2,193.42,295.90,
301876,1,145.77,111.44,
301876,4,89.95,293.30,
301878,2,262.32,426.07,
301878,5,18.92,76.09,
301878,5,307.13,1220.68,
301878,4,250.08,820.01,
301878,5,115.52,439.46,
301878,5,66.92,272.23,
301878,4,96.19,300.71,
301878,7,127.79,725.50,
301878,3,11.58,29.38,
301879,3,550.80,1292.12,
301879,5,122.48,512.96,
301879,2,35.41,61.60,
301880,2,323.19,591.69,
301880,3,142.42,402.01,
301880,6,381.36,2211.17,
301880,6,298.31,1571.10,
301880,2,142.27,255.59,
301880,5,128.74,609.64,
301881,1,36.00,33.22,
301881,6,11.44,60.65,
301881,5,49.37,225.44,
301881,6,75.12,396.92,
301884,5,112.45,462.62,
301884,6,134.51,687.62,
301884,2,33.59,57.68,
301884,3,171.95,443.33,
301884,1,56.61,46.91,
301884,5,162.62,645.04,
301884,4,493.17,1660.87,
301884,4,137.71,479.17,
301886,4,18.97,61.46,
301886,1,26.02,22.45,
301886,6,16.94,83.02,
301886,3,33.43,87.56,
301886,5,60.57,241.41,
301886,4,34.52,118.21,
301886,5,448.14,1763.08,
301886,6,296.73,1421.60,
301886,7,212.79,1218.83,
301886,2,129.45,202.92,
301886,3,132.66,310.86,
301886,3,325.08,843.29,
301889,3,135.83,322.85,
301889,2,24.60,36.98,
301889,1,305.87,221.43,
301889,2,121.44,184.56,
301889,4,88.80,270.69,
301889,5,137.41,528.11,
301889,5,26.30,92.61,
301890,4,74.81,266.58,
301890,4,146.38,525.67,
301891,3,427.56,1078.32,
301891,4,30.03,109.46,
301891,1,25.27,22.71,
301891,4,8.76,32.19,
301891,4,76.93,257.75,
301891,7,31.65,198.48,
301891,3,16.27,43.01,
301895,4,237.60,753.72,
301895,4,406.98,1286.30,
301895,4,58.32,217.41,
301896,4,497.76,1693.88,
301896,1,62.46,52.12,
301896,5,115.29,466.44,
301896,6,194.75,956.47,
301896,4,57.16,180.94,
301898,8,13.58,84.64,
301898,3,301.14,648.45,
301898,2,62.77,96.96,
301898,2,119.33,167.46,
301898,4,90.14,286.05,
301899,5,84.70,386.14,
301899,4,144.41,480.33,
301899,7,8.42,50.78,
301899,5,61.61,260.71,
301899,10,60.76,560.72,
301899,5,148.96,608.89,
301899,4,107.03,388.68,
301899,6,122.60,657.18,
301902,5,477.36,1865.92,
301902,3,258.72,576.91,
301902,1,22.18,16.87,
301902,4,41.40,132.59,
301902,5,59.23,222.52,
301902,4,12.13,39.58,
301903,6,18.97,84.62,
301903,7,31.45,178.07,
301903,3,548.25,1165.33,
301903,6,555.39,2519.81,
301903,3,16.49,36.05,
301903,5,451.50,1755.29,
301903,6,119.86,549.18,
301903,4,45.68,139.15,
301904,2,204.18,380.08,
301904,3,91.87,229.57,
301904,6,11.96,67.88,
301904,6,7.70,43.74,
301904,3,48.69,121.22,
301904,5,237.84,1130.36,
301904,2,433.02,795.39,
301904,3,8.03,23.11,
301904,1,542.13,489.41,
301904,4,13.38,47.19,
301905,5,166.44,654.32,
301905,4,233.76,743.91,
301905,4,205.41,665.92,
301905,5,7.26,29.79,
301910,8,70.96,462.75,
301910,2,165.53,277.52,
301910,4,512.04,1550.86,
301911,6,379.68,1760.97,
301911,2,60.33,95.27,
301912,3,247.92,618.08,
301912,7,67.04,401.03,
301912,3,102.05,255.88,
301914,3,107.97,256.69,
301914,6,293.27,1446.31,
301914,6,16.34,81.27,
301914,4,124.37,374.16,
301914,3,379.26,910.54,
301914,5,136.49,511.54,
301914,6,192.19,911.09,
301914,5,391.44,1574.00,
301914,7,297.99,1679.23,
301914,5,223.04,897.74,
301914,4,47.70,155.12,
301915,4,12.80,44.20,
301915,4,32.11,111.50,
301915,3,96.48,259.59,
301915,6,429.66,2289.61,
301917,5,106.20,495.57,
301917,6,12.63,68.26,
301917,2,55.27,92.65,
301917,2,319.73,539.32,
301917,4,182.34,573.28,
301917,4,8.54,28.98,
301917,4,8.06,27.40,
301917,3,184.71,506.42,
301919,2,332.33,624.68,
301919,6,188.85,975.91,
301921,2,12.09,21.63,
301921,3,185.73,449.51,
301921,3,16.94,43.26,
301921,9,185.15,1403.67,
301921,6,186.96,918.25,
301921,6,33.53,163.66,
301924,4,34.22,106.24,
301924,4,202.34,622.38,
301924,3,399.42,960.85,
301924,2,557.94,839.42,
301924,2,12.19,19.14,
301924,3,18.59,43.41,
301924,2,16.74,26.63,
301924,1,115.17,95.21,
301924,6,45.54,203.46,
301924,2,391.02,607.97,
301924,5,112.45,457.32,
301925,7,157.62,962.69,
301925,2,35.11,55.96,
301925,3,386.82,1054.14,
301925,2,396.06,758.66,
301925,4,431.34,1556.40,
301925,6,46.49,256.79,
301925,2,61.98,110.33,
301925,4,288.86,1113.87,
301925,4,47.12,161.48,
301925,5,8.66,39.67,
301925,3,117.29,310.20,
301925,2,11.30,19.49,
301927,4,16.25,45.93,
301927,5,12.70,46.07,
301927,2,216.48,340.29,
301927,5,30.13,113.23,
301927,4,221.52,683.73,
301927,5,23.23,85.82,
301927,2,129.21,178.34,
301928,3,57.04,133.16,
301928,5,8.58,34.11,
301928,6,11.79,52.84,
301928,6,41.45,184.94,
301928,3,66.00,161.74,
301928,7,88.90,493.76,
301930,2,98.78,187.81,
301930,7,103.01,685.33,
301930,5,213.20,876.82,
301930,4,113.75,432.42,
301930,4,161.73,588.05,
301932,2,25.85,43.34,
301932,5,218.64,930.71,
301932,5,219.60,886.63,
301932,2,41.63,69.15,
301932,2,207.87,347.97,
301932,5,26.16,112.31,
301934,3,152.15,361.90,
301934,2,400.26,717.86,
301934,3,63.56,169.00,
301934,2,295.16,490.57,
301934,4,98.02,312.35,
301934,6,163.25,799.89,
301934,5,121.57,507.51,
301934,2,16.29,25.69,
301934,2,44.87,75.53,
301935,6,127.79,651.68,
301935,6,123.90,603.15,
301935,4,149.11,534.92,
301935,1,202.75,166.03,
301935,2,12.83,21.36,
301935,2,428.40,698.25,
301935,3,31.91,76.49,
301935,3,231.12,561.71,
301935,7,19.01,107.72,
301936,6,31.02,165.25,
301936,5,18.13,77.78,
301937,3,163.25,425.15,
301937,2,161.88,295.97,
301937,5,109.74,474.53,
301937,7,184.10,1109.93,
301937,4,47.07,160.81,
301937,8,166.74,1163.23,
301937,4,44.33,151.95,
301941,5,21.62,78.44,
301941,2,18.79,29.80,
301941,4,13.08,42.03,
301941,4,144.28,455.92,
301941,7,45.18,246.40,
301941,5,159.60,626.65,
301941,3,22.30,54.03,
301941,5,87.84,343.01,
301941,4,30.23,95.87,
301941,3,17.78,43.66,
301941,3,8.39,19.73,
301941,4,126.85,384.80,
301942,4,17.14,54.92,
301942,5,7.40,30.68,
301942,6,85.02,404.40,
301942,5,165.79,719.40,
301942,5,551.82,2219.77,
301942,5,75.83,308.78,
301942,2,217.20,341.18,
301942,4,23.74,76.22,
301942,4,25.03,86.38,
301942,2,245.28,406.33,
301943,5,77.17,272.13,
301943,4,438.90,1317.73,
301943,5,22.58,85.56,
301943,4,25.34,75.06,
301943,3,8.66,18.96,
301943,3,140.75,305.03,
301943,3,231.12,506.54,
301944,4,119.77,355.78,
301944,2,17.66,27.92,
301944,4,17.17,55.54,
301944,3,159.46,375.89,
301944,5,137.71,513.73,
301946,6,7.50,34.72,
301946,4,65.21,207.00,
301946,6,514.59,2219.75,
301946,3,124.08,273.93,
301946,4,391.02,1147.91,
301946,4,257.52,780.72,
301948,2,32.77,49.75,
301948,3,65.27,174.26,
301948,3,194.34,521.50,
301948,8,196.19,1269.21,
301948,2,12.98,20.54,
301948,5,22.97,92.78,
301948,4,84.07,287.84,
301948,5,219.35,892.79,
301948,1,64.29,55.36,
301948,3,19.57,44.71,
301948,2,135.70,227.20,
301948,6,103.97,488.34,
301950,2,80.93,142.09,
301950,5,318.78,1525.00,
301950,3,74.03,194.55,
301950,3,123.42,342.91,
301950,4,55.75,203.18,
301950,5,62.65,280.31,
301950,5,12.66,53.38,
301950,7,180.40,1100.48,
301950,4,133.32,469.60,
301954,4,159.81,556.29,
301954,6,31.25,160.93,
301954,5,32.18,148.92,
301954,3,16.60,42.55,
301954,4,71.12,249.03,
301960,5,106.32,428.78,
301960,6,173.18,746.99,
301960,6,18.02,79.86,
301960,3,510.51,1222.57,
301960,3,180.05,420.85,
301960,2,87.65,145.17,
301960,2,44.46,69.48,
301960,4,35.87,112.09,
301960,3,12.75,30.12,
301960,4,19.42,55.93,
301960,4,138.32,404.04,
301961,5,121.19,482.47,
301961,4,49.01,145.93,
301961,4,57.71,162.49,
301961,5,142.43,523.60,
301961,4,26.35,80.74,
301961,3,520.20,1073.51,
301962,3,524.79,1312.04,
301962,4,75.83,266.86,
301962,2,161.88,288.46,
301962,3,221.40,599.65,
301962,6,58.80,296.83,
301962,6,17.23,86.35,
301962,4,308.70,1053.61,
301964,4,180.58,620.92,
301964,5,234.96,1030.63,
301964,2,547.23,942.07,
301964,6,61.85,339.40,
301964,7,119.06,718.33,
301964,3,515.61,1303.88,
301964,4,41.27,132.34,
301965,4,26.06,87.26,
301965,4,59.84,190.92,
301968,4,217.51,778.79,
301968,4,464.10,1597.45,
301968,4,56.61,203.79,
301968,5,221.76,1039.97,
301968,4,548.25,1852.76,
301970,2,160.66,254.38,
301970,2,7.45,10.99,
301970,4,161.74,551.57,
301970,2,139.92,203.36,
301970,4,12.70,38.73,
301972,3,217.92,551.56,
301972,6,33.76,180.10,
301972,3,17.77,43.45,
301972,5,57.28,225.81,
301972,6,175.12,892.75,
301974,3,17.71,49.50,
301974,2,16.99,29.79,
301974,6,287.60,1595.25,
301974,5,58.07,254.43,
301975,5,13.31,58.33,
301975,6,256.56,1407.25,
301976,5,75.36,295.84,
301976,6,7.24,36.19,
301976,2,80.31,141.85,
301976,5,17.60,68.24,
301976,2,221.28,368.56,
301976,5,190.04,766.82,
301976,6,26.26,124.46,
301976,3,17.84,45.02,
301979,1,459.48,419.77,
301979,2,159.98,296.93,
301979,2,206.44,384.80,
301979,5,136.22,654.36,
301979,6,75.36,415.10,
301979,4,543.15,2088.66,
301980,3,178.64,415.72,
301980,5,307.76,1309.28,
301980,5,220.80,985.25,
301986,3,134.24,353.72,
301986,3,95.14,270.52,
301986,6,78.89,468.48,
301986,2,148.20,264.50,
301986,2,61.37,116.32,
301987,5,31.35,125.47,
301987,5,165.83,648.78,
301987,6,72.53,333.82,
301987,6,147.44,711.07,
301987,6,18.58,98.47,
301987,5,43.56,193.47,
301987,5,420.00,1746.00,
301987,4,172.30,544.00,
301987,6,410.76,2221.82,
301987,6,41.40,207.05,
301988,7,123.82,612.00,
301988,4,8.72,22.75,
301989,6,152.30,863.15,
301989,5,120.91,531.68,
301989,5,126.85,560.34,
301989,3,502.86,1391.18,
301989,2,96.00,171.40,
301989,3,493.17,1368.54,
301989,6,552.84,3149.91,
301989,5,151.70,687.99,
301990,4,106.79,352.31,
301990,4,41.27,139.49,
301990,3,529.38,1351.84,
301990,4,172.30,572.23,
301990,2,110.21,178.21,
301990,4,11.71,37.66,
301990,3,44.73,113.12,
301990,3,239.28,519.33,
301990,1,332.64,248.51,
301990,5,142.03,579.43,
301990,4,551.82,1686.17,
301990,8,36.20,233.56,
301991,7,251.76,1453.72,
301991,7,125.80,712.19,
301991,2,7.32,11.88,
301991,3,241.68,592.89,
301992,8,22.99,168.99,
301992,3,552.33,1451.73,
301992,2,193.42,369.50,
301992,3,171.42,463.39,
301992,6,54.96,299.99,
301992,7,29.70,186.19,
301992,4,181.46,664.29,
301992,5,18.83,87.67,
301992,4,185.50,691.24,
301992,4,435.54,1682.95,
301996,5,405.30,1739.94,
301996,6,239.76,1206.29,
301996,5,55.57,244.73,
301996,5,192.72,839.11,
301997,1,17.23,14.11,
301997,4,23.81,78.85,
301997,3,332.64,853.57,
301997,5,222.63,791.38,
301997,4,134.24,429.95,
301997,3,125.20,283.65,
301997,3,123.66,261.36,
302001,4,58.26,180.63,
302001,8,32.54,204.86,
302001,3,17.78,43.14,
302001,7,88.13,461.47,
302001,4,419.16,1266.96,
302001,5,63.56,237.53,
302001,5,241.44,910.48,
302001,5,7.40,29.24,
302002,2,25.87,39.60,
302002,5,23.64,84.18,
302002,4,509.49,1600.64,
302002,2,73.32,120.97,
302003,2,75.91,134.65,
302003,4,431.76,1624.44,
302003,1,128.57,111.26,
302003,3,76.54,194.57,
302003,2,237.12,429.75,
302003,5,102.82,454.41,
302003,1,181.46,158.78,
302003,1,410.76,359.65,
302004,3,26.18,54.76,
302004,2,201.52,304.92,
302004,4,24.26,73.16,
302006,5,256.32,1118.00,
302006,2,32.34,54.94,
302006,6,189.20,962.88,
302006,4,165.26,618.72,
302006,3,129.80,330.18,
302006,2,12.50,21.56,
302006,2,25.39,44.99,
302006,5,294.21,1317.44,
302006,5,192.19,832.38,
302007,2,57.71,103.89,
302007,3,155.34,426.27,
302007,4,312.80,1089.99,
302007,1,8.04,7.56,
302008,4,397.32,1464.88,
302008,4,309.65,1153.59,
302008,5,66.92,287.22,
302008,4,295.79,966.95,
302008,6,188.32,1002.17,
302008,3,135.83,335.37,
302008,3,73.55,182.51,
302008,2,77.01,133.45,
302008,5,143.22,609.53,
302008,5,190.45,872.35,
302008,5,492.66,2047.00,
302009,1,143.75,110.14,
302009,1,87.46,68.85,
302009,2,8.68,13.34,
302009,7,12.99,71.78,
302009,4,23.98,77.21,
302009,2,108.80,160.53,
302009,3,172.66,380.99,
302009,4,63.68,221.83,
302009,2,23.42,37.57,
302010,5,164.56,655.74,
302010,3,44.87,113.87,
302010,1,13.04,11.36,
302010,3,101.47,258.77,
302010,6,328.55,1708.20,
302010,6,64.42,330.42,
302010,1,404.04,359.81,
302012,3,237.36,562.37,
302012,3,89.09,202.52,
302012,4,72.14,236.76,
302012,2,454.86,737.29,
302012,4,105.22,358.04,
302012,1,98.30,75.90,
302012,5,73.16,280.18,
302013,1,7.66,6.09,
302013,4,83.37,265.01,
302013,4,165.44,505.56,
302013,2,72.77,114.19,
302015,3,8.72,21.86,
302015,6,298.94,1598.05,
302015,4,137.15,474.82,
302015,7,129.76,792.05,
302015,6,61.67,345.34,
302016,8,161.12,1044.99,
302016,3,206.03,514.41,
302016,6,220.38,1102.98,
302016,4,512.04,1601.75,
302016,4,503.37,1761.43,
302016,5,13.13,50.95,
302016,5,18.05,76.41,
302016,5,334.53,1322.27,
302017,2,112.93,194.37,
302017,5,98.59,399.79,
302017,5,165.83,673.37,
302017,3,414.54,1030.95,
302018,7,119.46,730.49,
302018,4,60.94,207.97,
302018,3,24.65,66.75,
302018,1,97.92,84.08,
302018,3,489.60,1282.59,
302018,3,8.44,20.72,
302018,2,205.41,352.66,
302018,4,97.82,327.81,
302019,8,130.02,854.26,
302019,3,19.55,47.69,
302019,4,61.43,215.87,
302019,4,35.57,111.98,
302019,4,163.10,540.87,
302020,6,8.58,44.92,
302020,5,291.69,1253.13,
302020,2,107.62,182.64,
302020,5,18.88,89.37,
302020,6,195.37,1010.99,
302020,7,12.45,75.04,
302020,3,25.85,65.32,
302020,5,314.69,1321.50,
302020,10,215.46,1803.91,
302022,4,22.82,77.33,
302022,7,193.32,1141.03,
302022,4,182.86,636.39,
302022,4,42.08,141.73,
302022,5,55.21,216.09,
302022,5,22.13,90.77,
302022,9,33.69,248.77,
302022,3,551.31,1433.68,
302022,4,19.69,68.75,
302022,1,12.84,10.72,
302022,5,92.74,390.37,
302022,1,94.66,76.77,
302023,7,378.42,2072.92,
302023,5,497.25,1904.34,
302023,4,81.09,247.37,
302023,5,150.33,628.02,
302023,4,129.76,391.26,
302023,3,141.50,310.13,
302023,3,133.45,327.59,
302023,5,11.93,46.68,
302023,3,201.31,416.66,
302023,2,542.13,835.65,
302029,3,158.99,363.67,
302029,2,26.26,40.78,
302029,2,22.99,32.57,
302029,4,8.41,23.23,
302029,5,18.23,73.74,
302029,6,13.10,62.69,
302033,8,75.52,511.71,
302033,4,44.73,154.70,
302033,7,140.71,896.26,
302035,5,237.60,958.54,
302035,3,97.15,215.00,
302035,2,122.89,202.90,
302035,4,13.25,40.55,
302035,4,113.87,360.81,
302035,5,7.70,29.78,
302035,3,329.49,805.84,
302035,3,162.98,389.04,
302044,4,41.18,121.95,
302044,3,186.76,423.42,
302044,3,21.74,53.13,
302044,7,144.28,752.89,
302044,2,25.92,38.51,
302044,5,143.79,590.10,
302044,3,17.06,37.36,
302045,3,322.25,802.07,
302045,3,43.97,117.05,
302045,3,136.09,357.18,
302045,7,539.58,3252.66,
302047,4,192.90,665.59,
302047,3,126.06,331.93,
302047,2,163.25,278.65,
302047,2,128.17,217.00,
302047,3,16.83,44.80,
302047,3,23.42,60.46,
302047,2,19.30,32.01,
302047,4,42.62,151.95,
302047,3,22.10,57.24,
302048,2,25.18,43.85,
302048,6,11.75,61.72,
302048,8,252.00,1653.48,
302048,6,123.66,627.21,
302048,5,95.23,361.01,
302048,6,324.77,1575.24,
302048,3,8.30,19.97,
302048,5,392.28,1633.09,
302048,4,44.91,150.89,
302048,4,13.09,42.30,
302048,3,514.59,1312.01,
302048,7,55.27,310.96,
302049,2,127.38,234.69,
302049,6,114.58,615.22,
302049,2,63.87,115.15,
302049,9,153.37,1164.11,
302049,4,19.53,65.10,
302049,2,73.48,130.31,
302049,6,12.51,66.38,
302049,6,16.94,90.44,
302049,4,40.64,131.24,
302049,3,194.34,542.38,
302050,8,11.31,77.00,
302050,4,507.45,1662.08,
302050,3,437.64,1040.35,
302050,3,218.33,550.14,
302050,2,198.03,334.77,
302050,2,7.33,13.46,
302050,4,8.58,29.62,
302050,1,35.51,31.37,
302050,3,137.94,359.19,
302050,4,87.55,278.99,
302050,5,243.12,1079.64,
302051,2,551.31,975.68,
302051,7,462.06,3075.63,
302051,5,92.74,403.17,
302051,4,124.61,452.39,
302051,3,11.71,32.61,
302053,4,189.90,628.02,
302053,2,16.70,29.86,
302053,3,7.92,20.57,
302053,2,72.30,127.30,
302053,3,32.60,83.57,
302053,3,138.47,341.66,
302053,8,193.07,1280.64,
302053,4,86.59,280.77,
302053,4,243.84,796.25,
302053,3,21.60,47.63,
9302053,-3,7.92,-20.57,
302054,7,85.57,482.97,
302054,3,19.53,45.79,
302054,6,63.81,305.09,
302054,3,188.32,447.28,
302054,8,177.94,1080.62,
302054,6,32.77,157.13,
302054,4,62.71,202.52,
302054,3,102.91,233.59,
302054,5,317.84,1243.96,
302055,6,123.19,525.26,
302055,6,415.38,2019.28,
302055,5,159.30,587.31,
302055,3,132.26,301.11,
302055,3,32.31,76.32,
302055,7,198.65,1012.29,
302055,4,88.32,280.42,
302055,3,33.89,78.14,
302055,4,258.96,770.22,
302058,4,125.93,433.26,
302058,2,554.37,946.73,
302058,3,45.68,119.63,
302058,6,132.26,715.43,
302058,5,165.62,688.92,
302058,7,8.80,54.93,
302058,2,7.50,13.45,
302058,6,174.77,865.95,
302058,1,7.59,6.59,
302058,6,65.09,329.98,
302059,4,18.38,55.92,
302059,1,406.56,317.40,
302059,6,12.89,62.63,
302059,5,187.09,682.49,
302061,3,494.19,1193.29,
302061,4,338.31,1105.82,
302061,10,7.58,64.00,
302061,5,528.36,2172.28,
302061,6,220.17,1089.65,
302062,7,17.69,94.93,
302062,7,137.54,764.70,
302065,3,137.68,386.58,
302065,3,120.24,296.01,
302065,7,101.28,648.61,
302065,6,135.04,707.11,
302065,3,57.83,147.67,
302065,3,43.70,112.75,
302065,5,216.69,988.92,
302067,4,49.05,189.75,
302067,2,441.42,815.34,
302067,3,143.35,397.54,
302067,1,33.10,31.64,
302067,3,233.28,644.08,
302067,3,57.16,153.62,
302074,4,115.17,422.37,
302074,1,224.48,190.48,
302074,5,42.08,182.84,
302074,6,436.38,2107.91,
302074,6,8.40,42.49,
302074,4,17.14,58.00,
302074,2,326.03,515.93,
302080,4,12.54,36.10,
302080,4,94.18,303.95,
302080,3,13.58,32.38,
302080,4,420.00,1346.50,
302080,4,7.50,22.43,
302081,3,121.04,267.40,
302081,3,42.35,92.53,
302081,1,35.77,29.45,
302081,2,41.63,61.26,
302081,6,108.09,471.75,
302081,5,412.44,1427.31,
302081,2,107.85,164.79,
302081,3,45.09,97.25,
302081,4,44.91,138.94,
302082,5,25.01,110.75,
302082,6,40.73,214.99,
302082,3,92.06,218.50,
302082,3,22.56,60.57,
302082,8,196.39,1339.95,
302082,6,111.04,610.40,
302082,5,23.78,106.30,
302082,2,174.06,301.54,
302083,6,82.27,422.00,
302083,4,214.84,743.04,
302083,6,120.01,588.02,
302083,2,16.79,28.17,
302083,4,244.08,827.46,
302084,8,314.69,1779.75,
302084,6,299.25,1448.13,
302084,4,46.44,129.79,
302084,4,19.69,63.17,
302084,5,138.60,516.47,
302084,4,16.70,47.06,
302084,7,66.31,328.14,
302084,2,193.32,277.58,
302084,5,168.08,611.36,
302084,3,143.75,302.75,
302084,1,13.13,8.42,
302084,5,137.26,497.65,
302084,10,35.57,289.66,
302085,3,150.33,349.97,
302085,2,139.99,217.93,
302085,2,120.25,185.62,
302085,7,284.45,1521.24,
302088,2,116.11,184.62,
302088,5,453.18,1661.03,
302088,3,91.68,218.22,
302088,4,175.65,550.59,
302088,6,414.96,2036.28,
302088,3,66.61,153.91,
302088,2,284.13,427.46,
302088,7,12.13,67.49,
302088,4,392.28,1292.27,
302089,9,30.43,207.62,
302089,4,136.09,432.89,
302089,4,133.58,483.24,
302089,3,169.49,431.76,
302089,4,242.16,839.40,
302089,3,7.60,18.44,
302089,4,186.38,595.75,
302089,3,23.83,53.94,
302089,3,78.34,189.36,
302093,10,12.14,101.41,
302093,3,115.40,277.86,
302094,2,165.62,280.59,
302094,5,222.00,854.46,
302094,4,446.88,1451.64,
302094,5,98.11,449.05,
302094,4,124.02,422.25,
302094,4,202.54,624.94,
302094,5,85.57,376.47,
302094,5,174.42,738.81,
302094,6,115.76,592.88,
302094,2,237.36,399.94,
302094,1,121.31,93.49,
302095,4,290.12,991.10,
302095,3,17.82,43.27,
302095,6,34.62,172.74,
302095,7,105.50,595.28,
302095,4,138.93,483.35,
302095,5,404.46,1692.99,
302095,5,106.67,464.47,
302095,6,88.61,434.00,
302095,6,8.76,42.54,
302095,6,219.56,1084.01,
302095,4,86.11,271.28,
302095,5,261.84,1132.28,
302095,3,215.05,559.76,
302095,5,87.84,357.64,
302095,3,59.23,152.35,
302096,3,106.79,246.78,
302096,1,311.22,237.57,
302096,2,217.51,342.10,
302096,4,41.04,118.75,
302096,4,11.98,32.80,
302096,3,152.30,324.59,
302096,4,16.27,47.87,
302096,6,66.49,303.94,
302096,4,442.68,1329.72,
302096,4,19.55,54.95,
302096,5,496.74,1873.23,
302097,3,56.12,147.45,
302097,7,460.02,2745.19,
302097,5,41.90,172.18,
302097,4,90.43,310.71,
302097,2,460.32,731.71,
302098,3,189.55,445.97,
302098,7,138.47,696.91,
302098,2,13.60,19.56,
302098,3,71.28,151.34,
302098,2,317.52,455.77,
302098,3,8.10,18.21,
302098,4,74.34,224.32,
302098,5,128.03,450.22,
302100,6,149.42,795.93,
302100,5,34.19,158.49,
302100,3,7.98,21.31,
302103,5,58.68,239.41,
302103,5,49.46,214.32,
302103,3,18.86,50.79,
302103,6,222.96,1086.44,
302103,6,43.52,213.77,
302103,4,34.91,113.61,
302103,7,93.89,523.39,
302105,5,165.07,762.64,
302105,2,8.02,13.35,
302105,3,242.64,584.80,
302105,4,97.06,339.93,
302105,6,36.27,186.64,
302105,5,343.67,1394.90,
302105,3,126.59,315.50,
302108,6,104.74,511.94,
302108,9,174.94,1234.71,
302108,4,100.51,330.19,
302108,2,181.28,293.80,
302109,7,223.25,1175.08,
302109,4,243.60,734.16,
302109,2,237.60,346.10,
302109,3,17.68,41.44,
302109,2,489.09,715.00,
302109,5,193.60,733.46,
302109,2,32.44,47.18,
302109,6,138.17,619.63,
302109,4,164.56,508.26,
302109,2,34.58,50.20,
302109,3,8.37,17.92,
302109,4,340.83,1041.04,
302110,4,32.47,92.10,
302110,4,109.03,343.74,
302110,6,160.86,747.97,
302110,3,163.40,369.05,
302110,5,7.26,28.53,
302110,5,12.98,50.22,
302110,5,222.48,815.65,
302110,2,466.14,701.25,
302111,5,178.29,762.96,
302111,3,12.33,30.73,
302111,3,222.24,597.55,
302111,3,110.80,272.66,
302114,1,8.42,7.43,
302114,2,33.56,58.36,
302114,4,7.23,25.10,
302114,3,519.18,1297.09,
302115,5,93.50,341.31,
302115,6,31.12,134.88,
302115,8,31.91,172.39,
302115,2,173.01,262.43,
302115,7,168.61,836.78,
302115,3,17.51,40.22,
302118,4,33.43,115.68,
302118,6,13.51,68.38,
302118,5,86.35,373.75,
302118,2,13.38,22.97,
302118,4,144.70,478.20,
302118,2,154.58,273.29,
302119,6,80.31,467.80,
302119,3,135.30,357.50,
302119,1,128.44,116.10,
302119,2,90.82,170.19,
302119,3,31.94,83.43,
302119,4,124.61,409.95,
302119,4,82.90,273.39,
302119,3,122.84,330.31,
302119,3,212.38,594.84,
302119,8,66.19,463.66,
302119,4,66.25,216.87,
302120,3,32.31,76.95,
302120,2,42.80,72.54,
302120,4,222.43,656.75,
302120,6,546.72,2753.00,
302120,6,184.62,944.82,
302123,6,56.67,281.00,
302123,4,84.23,292.32,
302123,5,386.40,1613.69,
302123,3,529.89,1307.28,
302123,3,77.40,196.26,
302125,1,8.78,7.66,
302125,5,139.08,614.47,
302125,5,405.30,1802.91,
302125,3,311.54,839.32,
302125,6,48.47,240.83,
302125,9,23.06,194.30,
302125,2,258.48,475.09,
302125,1,130.02,109.21,
302125,3,24.12,67.78,
302125,5,30.26,125.59,
302125,3,525.81,1388.66,
302126,5,8.06,37.05,
302126,4,120.24,446.86,
302126,7,218.74,1361.90,
302126,5,13.25,61.80,
302126,3,107.26,297.02,
302128,1,22.13,19.81,
302128,3,8.14,20.52,
302128,8,140.32,950.61,
302128,7,427.98,2647.11,
302128,3,47.03,116.00,
302128,4,305.87,999.25,
302128,3,343.35,816.79,
302128,6,48.38,234.82,
302130,5,11.99,58.25,
302130,6,12.45,62.64,
302130,4,339.26,1215.53,
302130,5,41.45,179.05,
302131,6,91.87,448.55,
302131,4,82.58,294.18,
302131,5,102.34,427.66,
302131,3,35.67,92.03,
302132,4,336.74,1258.84,
302132,3,345.87,965.10,
302132,3,59.78,172.70,
