id,name,class,governorate,area,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
2620,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-04-16,0,9218
2621,Better Life Pharmacy,,Giza,Mohandessin,8,23,4,2025-01-16,0,9707
2622,Metro Pharmacy,,,,9,23,4,2024-12-10,0,7767
2623,Union Pharm - Nozha,,Giza,Mohandessin,8,23,4,2024-10-11,1,3488
2624,El Tourath Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-08-14,0,9401
2625,Sunrise Pharmacy,,Giza,Mohandessin,9,1,4,2024-09-23,1,5233
2626,Hope Pharmacy,,,,9,23,4,2025-03-20,0,2415
2627,Silver Care Pharmacy - Smouha,,,,9,23,4,2025-06-16,0,1469
2628,Sunrise Pharmacy - Faisal,,Giza,Mohandessin,9,23,4,2025-04-13,0,3761
2629,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,10,1,4,2025-06-14,0,5272
2630,Ebn Sina Pharmacy,,Giza,Mohandessin,9,2,4,2024-12-13,0,1134
2631,El Hokama Pharmacy,,,,10,23,4,2024-10-28,0,9648
2632,Better Life Pharmacy,,,,8,2,4,2025-05-19,0,7372
2633,Al Amal Pharmacy,,Giza,Mohandessin,9,23,4,2024-10-10,0,8251
2634,Pharma Plus - Mohandessin,,,,9,23,4,2024-11-16,0,2074
2635,El Zahraa Pharmacy - Helwan,,Giza,Mohandessin,10,23,4,2025-04-15,0,2713
2636,City Care Pharmacy,,,,8,1,4,2025-01-05,1,5742
2637,Ebn Sina Pharmacy - Dokki,,,,9,23,4,2024-11-15,0,4808
2638,Sunrise Pharmacy,,,,8,1,4,2025-07-20,0,9962
2639,Seha First Pharmacy,,Giza,Mohandessin,9,1,4,2024-10-09,0,4124
2640,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-04-22,0,2041
2641,Hope Pharmacy - Maadi,,Giza,Mohandessin,8,1,4,2025-06-07,0,5144
2642,Pharma Plus - Mohandessin,,,,9,23,4,2025-03-19,0,9180
2643,Nile Care Pharmacy - Mohandessin,,,,9,23,4,2025-02-18,1,5558
2644,Misr Pharmacy,,Giza,Mohandessin,9,23,4,2024-10-31,0,7600
2645,Union Pharm - Banha,,Giza,Mohandessin,9,23,4,2025-02-08,0,4578
2646,Star Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,2,4,2025-05-11,0,1416
2647,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2025-02-08,0,4798
2648,Dr Medhat Pharmacy - Oct City,,Giza,Mohandessin,9,23,4,2024-10-03,0,5947
2649,Health Gate Pharmacy - Haram,,,,9,23,4,2025-02-08,0,9321
2650,City Care Pharmacy - Zayed,,Giza,Mohandessin,8,23,4,2024-09-13,0,1543
2651,Pharma Plus - Mohandessin,,Giza,Mohandessin,8,23,4,2025-02-13,0,3257
2652,Al Nozha Pharmacy - Oct City,,,,9,23,4,2024-11-20,0,7659
2653,Seha First Pharmacy - Mohandessin,,,,9,23,4,2025-01-22,1,6117
2654,Union Pharm - Zayed,,Giza,Mohandessin,8,1,4,2025-05-22,0,2385
2655,Nile Care Pharmacy - Imbaba,,Giza,Mohandessin,9,23,4,2024-09-09,0,9945
2656,El Zahraa Pharmacy,,,,8,23,4,2025-03-19,0,2236
2657,Health Gate Pharmacy - Maadi,,Giza,Mohandessin,9,1,4,2024-11-23,0,6867
2658,Seha First Pharmacy - Zayed,,,,8,23,4,2025-04-19,0,3769
2659,Better Life Pharmacy - Faisal,,Giza,Mohandessin,9,23,4,2025-08-13,0,1327
2660,El Tourath Pharmacy - Haram,,,,9,23,4,2025-08-07,0,5093
2661,El Hokama Pharmacy,,Giza,Mohandessin,8,1,4,2024-10-11,0,3584
2662,Care 24 Seven - Zayed,,Giza,Mohandessin,10,1,4,2024-12-02,0,4410
2663,Care 24 Seven,,Giza,Mohandessin,8,23,4,2025-06-26,0,7735
2664,Dr Medhat Pharmacy,,Giza,Mohandessin,8,23,4,2025-07-01,0,9259
2665,Salamtek Pharmacy,,Giza,Mohandessin,9,1,4,2025-03-07,1,2597
2666,El Shifa Pharmacy - Smouha,,,,9,23,4,2025-06-20,0,9785
2667,Health Gate Pharmacy,,,,10,23,4,2025-05-10,0,7122
2668,Union Pharm - Smouha,,,,8,23,4,2024-12-19,0,7066
2669,Metro Pharmacy - Montaza,,Giza,Mohandessin,9,23,4,2024-11-09,0,1345
2670,Star Care Pharmacy,,,,9,2,4,2024-11-15,0,1187
2671,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2024-10-25,0,6941
2672,Angel Pharmacy - Nozha,,Giza,Mohandessin,9,23,4,2024-09-01,1,7550
2673,Family Pharmacy - Helwan,,Giza,Mohandessin,9,23,4,2024-10-18,0,3601
2674,Health Gate Pharmacy,,,,9,23,4,2025-02-10,0,8376
2675,Omega Pharmacy,,,,10,23,4,2024-11-13,0,9310
2676,Better Life Pharmacy - Haram,,Giza,Mohandessin,9,23,4,2025-07-03,0,8194
2677,El Baraka Pharmacy - Rehab View,,,,9,1,4,2025-04-23,0,3248
2678,El Faraby Pharmacy - Mohandessin,,Giza,Mohandessin,8,2,4,2025-08-11,0,9503
2679,Omega Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-16,0,9570
2680,Star Care Pharmacy - Zayed,,Giza,Mohandessin,10,23,4,2025-08-21,0,3103
2681,Elite Pharmacy,,,,9,23,4,2025-02-20,0,8996
2682,El Shifa Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-04-03,0,9184
2683,Elite Pharmacy - Shubra,,Giza,Mohandessin,9,23,4,2024-09-25,0,9395
2684,Family Pharmacy - Rehab View,,,,9,23,4,2025-01-22,0,6293
2685,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-11-25,1,3343
2686,Angel Pharmacy - Mohandessin,,,,9,23,4,2024-11-03,2,7155
2687,Metro Pharmacy - Haram,,,,9,23,4,2025-04-29,0,3295
2688,Health Gate Pharmacy - Helwan,,Giza,Mohandessin,9,23,4,2025-07-04,0,5348
2689,Mira Pharmacy - Mohandessin,,,,10,2,4,2025-03-31,0,6391
2690,El Zahraa Pharmacy - Zayed,,Giza,Mohandessin,10,1,4,2025-03-22,0,9627
2691,Dr Medhat Pharmacy - Mohandessin,,,,8,2,4,2024-10-28,0,2712
2692,Elite Pharmacy,,,,8,23,4,2025-03-06,0,1749
2693,Care 24 Seven,,Giza,Mohandessin,9,1,4,2025-02-12,0,3993
2694,Elite Pharmacy - Shubra,,,,9,23,4,2025-01-26,0,3727
2695,Nile Care Pharmacy,,,,9,23,4,2024-11-12,0,7599
2696,Alpha Pharma - Mohandessin,,,,10,23,4,2025-09-01,0,6794
2697,Mira Pharmacy - Mohandessin,,,,9,2,4,2025-01-19,0,3468
2698,El Zahraa Pharmacy,,,,8,1,4,2025-03-29,0,2699
2699,El Nasr Pharmacy - Zayed,,Giza,Mohandessin,10,2,4,2025-06-03,0,6153
2700,Life Line Pharmacy - Obour,,,,10,1,4,2025-07-18,0,2478
2701,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,8,1,4,2025-01-21,0,5226
2702,Care 24 Seven - Mohandessin,,Giza,Mohandessin,10,23,4,2025-01-05,0,4129
2703,Sunrise Pharmacy - Mohandessin,,,,9,2,4,2025-02-03,0,4282
2704,El Shifa Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-05-09,0,6323
2705,Dr Medhat Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-12-08,0,1826
2706,Dr Medhat Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-08,0,1829
2707,Star Care Pharmacy - Helwan,,,,9,23,4,2024-10-08,0,8155
2708,Angel Pharmacy - Montaza,,,,9,2,4,2025-05-30,0,7520
2709,Blue Wave Pharmacy - Dokki,,,,9,23,4,2025-04-05,0,6774
2710,Al Amal Pharmacy - Banha,,,,9,23,4,2024-12-20,0,7968
2711,El Faraby Pharmacy,,,,8,23,4,2025-09-03,0,9974
2712,Ebn Sina Pharmacy,,,,8,23,4,2025-01-02,1,9637
2713,Better Life Pharmacy,,Giza,Mohandessin,8,23,4,2024-12-30,0,6094
2714,Pharma Plus - Haram,,,,9,23,4,2025-07-09,0,1125
2715,El Shifa Pharmacy - Mohandessin,,,,9,23,4,2024-12-24,0,3433
2716,Elite Pharmacy,,Giza,Mohandessin,8,23,4,2024-12-13,1,1274
2717,Angel Pharmacy,,,,8,23,4,2025-03-07,0,5431
2718,El Nasr Pharmacy,,Giza,Mohandessin,10,23,4,2024-12-04,0,7732
2719,El Shifa Pharmacy - Mohandessin,,,,9,23,4,2025-05-03,0,1708
2720,Elite Pharmacy - Mohandessin,,,,9,23,4,2025-01-25,0,9525
2721,Life Line Pharmacy - Mohandessin,,,,9,2,4,2024-09-03,0,8870
2722,Mira Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-02-27,0,5150
2723,Misr Pharmacy - Dokki,,,,9,23,4,2024-10-31,0,6299
2724,Care 24 Seven,,Giza,Mohandessin,9,23,4,2024-09-21,2,2116
2725,El Baraka Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-11-16,0,3187
2726,Better Life Pharmacy - Agami,,,,8,23,4,2024-09-28,0,4912
2727,Angel Pharmacy - Smouha,,,,9,23,4,2024-12-27,0,9653
2728,Better Life Pharmacy - Mohandessin,,,,10,23,4,2024-11-12,0,2817
2729,Al Nozha Pharmacy,,,,8,2,4,2024-10-12,0,3898
2730,Better Life Pharmacy - Obour,,,,9,2,4,2024-10-31,0,7120
2731,El Shifa Pharmacy,,Giza,Mohandessin,8,23,4,2025-07-25,0,2607
2732,Health Gate Pharmacy,,,,9,2,4,2025-06-14,2,5483
2733,Union Pharm - Marg,,,,9,23,4,2025-05-14,0,8967
2734,Life Line Pharmacy - Maadi,,,,9,1,4,2025-09-03,0,1487
2735,Elite Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-09-14,0,5049
2736,El Faraby Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2024-10-11,0,4523
2737,Health Gate Pharmacy,,Giza,Mohandessin,9,1,4,2024-11-23,0,3278
2738,Omega Pharmacy - Helwan,,,,8,1,4,2024-09-26,1,2016
2739,Pharma Plus - Dokki,,Giza,Mohandessin,9,23,4,2024-11-19,0,9731
2740,Ebn Sina Pharmacy - Smouha,,Giza,Mohandessin,9,23,4,2025-07-02,1,4224
2741,Sunrise Pharmacy,,,,8,23,4,2024-09-23,0,9761
2742,Mira Pharmacy - Faisal,,,,10,23,4,2025-08-08,0,7437
2743,Dr Medhat Pharmacy - Shubra,,Giza,Mohandessin,8,23,4,2024-09-25,0,4782
2744,Mira Pharmacy,,Giza,Mohandessin,10,2,4,2025-03-02,0,4629
2745,Mira Pharmacy - Rehab View,,Giza,Mohandessin,10,23,4,2025-07-29,1,1169
2746,Union Pharm - Mohandessin,,,,8,23,4,2025-03-22,0,1732
2747,Al Nozha Pharmacy,,Giza,Mohandessin,9,23,4,2025-04-26,0,3249
2748,El Nasr Pharmacy - Oct City,,,,8,23,4,2024-12-03,0,1611
2749,Star Care Pharmacy - Montaza,,Giza,Mohandessin,8,23,4,2024-12-10,0,9566
2750,Al Nozha Pharmacy,,Giza,Mohandessin,8,23,4,2025-01-01,0,1641
2751,Star Care Pharmacy - Marg,,Giza,Mohandessin,10,1,4,2025-07-25,0,7314
2752,Nile Care Pharmacy - Montaza,,,,9,23,4,2025-03-14,0,2393
2753,Union Pharm - Mohandessin,,,,9,23,4,2025-02-11,0,4542
2754,Mira Pharmacy - Oct City,,Giza,Mohandessin,9,23,4,2024-12-03,0,8577
2755,City Care Pharmacy,,,,9,2,4,2024-09-12,0,8448
2756,Care 24 Seven - Agami,,,,9,23,4,2024-12-05,0,1038
2757,Blue Wave Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2024-11-21,0,3055
2758,El Hokama Pharmacy,,,,8,1,4,2024-09-08,2,2864
2759,Care 24 Seven,,Giza,Mohandessin,10,1,4,2025-07-17,0,5810
2760,Ebn Sina Pharmacy - Square,,,,9,1,4,2024-11-14,2,2792
2761,Family Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-03-14,0,7845
2762,Sunrise Pharmacy,,,,9,23,4,2024-12-28,0,6817
2763,Al Amal Pharmacy,,Giza,Mohandessin,9,23,4,2025-07-17,0,5426
2764,Care 24 Seven - Maadi,,Giza,Mohandessin,9,23,4,2024-09-29,0,8093
2765,Green Leaf Pharmacy - Dokki,,,,9,1,4,2024-12-27,0,8546
2766,Omega Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2024-12-08,0,7547
2767,Angel Pharmacy,,Giza,Mohandessin,9,1,4,2025-07-23,0,8120
2768,Salamtek Pharmacy - Helwan,,Giza,Mohandessin,8,23,4,2025-03-17,0,4361
2769,Green Leaf Pharmacy,,,,10,23,4,2025-02-12,0,1311
2770,Family Pharmacy - Imbaba,,Giza,Mohandessin,10,23,4,2024-11-19,0,5496
2771,El Hokama Pharmacy - Montaza,,Giza,Mohandessin,9,23,4,2025-06-09,0,7254
2772,Omega Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-11-09,0,5619
2773,El Zahraa Pharmacy,,,,10,23,4,2025-02-02,0,8367
2774,Metro Pharmacy - Obour,,Giza,Mohandessin,8,23,4,2025-06-24,0,3591
2775,Salamtek Pharmacy,,Giza,Mohandessin,9,23,4,2025-06-13,0,9500
2776,Omega Pharmacy - Square,,Giza,Mohandessin,8,23,4,2025-09-04,0,3463
2777,Ebn Sina Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-08-21,0,5689
2778,Omega Pharmacy - Rehab View,,,,10,23,4,2025-05-25,0,6476
2779,Silver Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2025-08-28,0,4404
2780,Misr Pharmacy - Mohandessin,,,,10,23,4,2024-09-19,0,7239
2781,Mira Pharmacy - Montaza,,,,8,23,4,2025-07-03,0,3231
2782,Metro Pharmacy - Mohandessin,,,,9,23,4,2024-10-21,0,5367
2783,Omega Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2024-10-01,0,2497
2784,Family Pharmacy,,Giza,Mohandessin,9,23,4,2025-08-16,0,7900
2785,Misr Pharmacy,,Giza,Mohandessin,9,2,4,2025-04-24,0,3648
2786,Ebn Sina Pharmacy - Imbaba,,Giza,Mohandessin,10,1,4,2024-10-31,0,4472
2787,Seha First Pharmacy,,,,8,23,4,2024-10-15,0,6375
2788,Ebn Sina Pharmacy - Nozha,,Giza,Mohandessin,8,1,4,2025-06-07,0,1804
2789,Mira Pharmacy,,Giza,Mohandessin,8,1,4,2025-06-20,0,4672
2790,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-01-29,0,1808
2791,Family Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-24,0,5482
2792,Salamtek Pharmacy - Mohandessin,,,,8,23,4,2024-11-26,0,3954
2793,Life Line Pharmacy,,,,10,23,4,2025-06-29,1,2161
2794,Ebn Sina Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-23,1,5931
2795,El Shifa Pharmacy - Dokki,,,,9,2,4,2024-12-21,1,1093
2796,Sunrise Pharmacy,,Giza,Mohandessin,9,23,4,2024-12-17,0,6794
2797,Salamtek Pharmacy,,Giza,Mohandessin,8,23,4,2025-08-31,0,5580
2798,Star Care Pharmacy - Mohandessin,,,,9,2,4,2024-12-05,0,2977
2799,Life Line Pharmacy - Faisal,,,,10,23,4,2025-07-07,0,3594
2800,El Baraka PH. 2nd,,Alexandria,Smouha,9,1,1,2025-11-07,0,3959
2801,El Nasr PH.,,Giza,Faisal,8,1,3,2025-11-02,0,7592
2802,Nile Care PH.,,Giza,Faisal,10,1,3,2026-03-28,0,9495
2803,El Tourath PH. - Smouha 2nd,,Alexandria,Smouha,9,23,1,2025-04-17,0,2945
2804,Green Leaf PH. - Imbaba,,Giza,Faisal,9,1,3,2025-02-05,0,5691
2805,Misr PH.,,,,9,23,3,2025-09-25,0,9420
2806,El Shifa PH. 2nd,,Alexandria,Smouha,9,23,1,2025-08-16,0,4502
2807,Hope PH.,,Giza,Mohandessin,8,23,4,2025-07-06,0,7948
2808,Better Life PH. - Haram 2nd,,Giza,Mohandessin,9,23,4,2025-11-15,0,8194
2809,Star Care PH. - Square 2nd,,Cairo,Nasr City,9,23,2,2026-01-03,0,7942
2810,Alpha Pharma - Nasr,,Cairo,Nasr City,9,23,2,2025-07-14,0,2157
2811,El Shifa PH. - Mohandessin,,Giza,Mohandessin,10,1,4,2025-09-03,0,4981
2812,Dr Medhat PH. - Faisal 2nd,,,,9,1,1,2025-05-28,0,1406
2813,Elite PH.,,Giza,Faisal,9,2,3,2025-04-27,0,7020
2814,Care 24 Seven - Maadi 2nd,,,,8,1,2,2025-10-27,0,9024
2815,El Tourath PH. 2nd,,Giza,Faisal,9,23,3,2025-02-18,0,6344
2816,Elite PH. - Nasr 2nd,,Cairo,Nasr City,9,23,2,2025-05-16,0,2497
2817,Dr Medhat PH. - Nasr 2nd,,Cairo,Nasr City,9,23,2,2025-04-11,0,4401
2818,Hope PH. - Mohandessin,,,,8,23,4,2025-07-01,0,6326
2819,Mira PH. 2nd,,,,9,23,3,2025-06-18,0,2425
2820,Angel PH. - Mohandessin,,Giza,Mohandessin,8,1,4,2025-10-06,0,7722
2821,Alpha Pharma,,Giza,Mohandessin,9,23,4,2025-11-05,0,7487
2822,Al Nozha PH. - Smouha,,Alexandria,Smouha,10,2,1,2024-12-29,0,6707
2823,Blue Wave PH. - Dokki 2nd,,,,9,23,4,2025-07-28,0,6774
2824,Misr PH. - Nasr,,Cairo,Nasr City,9,23,2,2025-02-26,0,9330
2825,Star Care PH. - Mohandessin,,Giza,Mohandessin,8,23,4,2025-04-05,0,7267
