invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
306258,2322,2025-05-16T14:40:48Z,,6523.83,,15,WINTER-FLYER,canceled
306263,2328,2025-05-03T11:54:46Z,,4073.36,,5,NONE,paid
306270,2349,2025-05-20T15:31:42Z,,2590.61,,5,LUX-R6,shipped
306275,2356,2025-05-24T13:32:05Z,,5250.87,,7,LUX-R6,pending_hold
306282,2368,2025-05-02T06:00:35Z,,2484.67,,6,,paid
306287,2375,2025-05-16T13:44:34Z,,5388.34,,6,NONE,paid
306293,2382,2025-05-20T09:21:43Z,,8134.45,,15,WINTER-FLYER,paid
306296,2386,2025-05-06T11:17:15Z,,5292.22,,7,LUX-R6,shipped
306297,2389,2025-05-21T13:08:47Z,,873.13,873.13,2,LUX-R6,paid
306300,2392,2025-05-25T08:29:56Z,,3677.39,,9,NONE,pending_hold
306302,2396,2025-05-27T09:09:02Z,,1781.81,,3,WINTER-FLYER,pending_hold
306305,2400,2025-05-27T09:12:32Z,,2844.07,,4,RAMADAN-BUNDLE,pending_hold
306311,2411,2025-05-25T17:45:26Z,,4236.34,,9,LUX-R6,pending_hold
306312,2411,2025-05-21T10:22:01Z,,1719.34,1719.34,5,NONE,pending_hold
306314,2413,2025/05/25 13:00,,1903.8,1903.80,8,,canceled
306315,2413,2025-05-11T10:20:47Z,,2074.26,,8,WINTER-FLYER,canceled
306316,2417,2025/05/18 14:03,,3342.07,3342.07,12,NONE,pending_hold
306317,2418,2025-05-11T11:30:44Z,,3215.92,,11,WINTER-FLYER,paid
306318,2419,2025-05-03T14:20:54Z,,2998.17,,6,,shipped
306320,2421,2025-05-13T12:20:48Z,,3662.6,3662.60,10,WINTER-FLYER,canceled
306324,2430,2025-05-06T12:18:26Z,,3512.3,,8,,paid
306327,2435,2025-05-09T15:15:52Z,,1860.28,,7,RAMADAN-BUNDLE,paid
306334,2443,2025-05-20T06:05:58Z,,3221.05,,2,,paid
306339,2450,2025-05-19T08:14:23Z,,3490.92,,7,NONE,paid
306341,2450,2025-05-11T07:05:14Z,,3157.96,,4,,paid
306342,2451,2025-05-12T11:43:22Z,,7809.35,,10,LUX-R6,paid
306345,2465,2025-05-09T09:58:27Z,,4800.77,,7,WINTER-FLYER,paid
306346,2471,2025-05-05T11:22:39Z,,3052.54,,9,,shipped
306347,2472,2025-05-26T12:15:44Z,,1074.27,,4,LUX-R6,shipped
306353,2487,2025/05/10 16:35,,3635.76,,7,,canceled
306361,2499,2025-05-04T07:10:28Z,,6116.66,,6,WINTER-FLYER,paid
306362,2500,2025-05-26T13:10:33Z,,149.08,149.08,3,,canceled
306368,2513,2025-05-23T09:44:33Z,,5971.03,5971.03,10,NONE,paid
306370,2514,2025-05-14T10:16:58Z,,2551.23,2551.23,7,LUX-R6,canceled
306373,2515,2025-05-19T09:11:00Z,,2016.32,2016.32,6,RAMADAN-BUNDLE,paid
306374,2515,2025-05-19T08:42:50Z,,3251.01,,7,RAMADAN-BUNDLE,shipped
306375,2515,2025-05-21T10:49:35Z,,7418.03,7418.03,8,LUX-R6,canceled
306378,2518,2025-05-05T09:46:35Z,,6626.78,,12,LUX-R6,paid
306379,2518,2025-05-04T11:35:07Z,,1564.54,,2,,paid
306380,2519,2025-05-18T09:32:04Z,,2776.57,2776.57,15,NONE,paid
306388,2539,2025-05-23T06:36:18Z,,4725.46,,8,WINTER-FLYER,shipped
306397,2555,2025-05-16T09:20:44Z,,8361.91,8361.91,11,RAMADAN-BUNDLE,paid
306398,2555,2025-05-16T06:52:32Z,,1589.0,,3,NONE,shipped
306405,2563,2025-05-19T10:00:01Z,,2625.54,2625.54,4,NONE,paid
306410,2573,2025-05-27T13:41:02Z,,1238.47,1238.47,3,NONE,paid
306414,2583,2025-05-17T13:53:08Z,,4110.22,4110.22,8,WINTER-FLYER,paid
306417,2586,2025-05-04T12:09:40Z,,7569.03,7569.03,9,WINTER-FLYER,pending_hold
306420,2591,2025-05-27T06:07:42Z,,7282.21,7282.21,7,LUX-R6,paid
306426,2602,2025-05-17T13:39:16Z,,3235.24,,6,,paid
306435,2611,2025-05-14T07:05:27Z,,2209.56,,4,LUX-R6,pending_hold
306436,2611,2025-05-01T15:05:15Z,,2231.18,,4,LUX-R6,paid
306438,2615,2025-05-02T06:59:34Z,,4984.78,,12,RAMADAN-BUNDLE,paid
306440,2619,2025-05-13T10:41:25Z,,290.39,,2,NONE,canceled
306441,2619,2025-05-22T06:08:11Z,,1144.77,,4,LUX-R6,paid
306443,2620,2025-05-17T14:16:36Z,,2531.0,2531.00,9,NONE,shipped
306448,2621,2025-05-13T06:15:52Z,,7188.7,7188.70,9,WINTER-FLYER,paid
306449,2622,2025-05-02T07:18:38Z,,4892.35,4892.35,10,,shipped
306452,2622,2025-05-15T07:33:29Z,,1941.3,,7,LUX-R6,paid
306454,2628,2025-05-22T12:07:22Z,,673.63,673.63,4,NONE,paid
306460,2634,2025-05-11T16:02:58Z,,10924.76,10924.76,13,,pending_hold
306463,2639,2025-05-25T12:12:43Z,,4051.64,4051.64,5,NONE,paid
306471,2646,2025-05-24T09:32:14Z,,2775.71,,5,WINTER-FLYER,shipped
306472,2646,2025-05-04T10:55:40Z,,738.89,738.89,2,WINTER-FLYER,shipped
306480,2651,2025-05-27T13:03:58Z,,7668.55,7668.55,8,NONE,shipped
306485,2655,2025-05-16T09:13:56Z,,8169.48,,14,RAMADAN-BUNDLE,pending_hold
306486,2657,2025/05/21 12:26,,3636.65,3636.65,10,RAMADAN-BUNDLE,canceled
306487,2657,2025-05-18T14:58:55Z,,3432.05,3432.05,7,NONE,paid
306493,2667,2025-05-09T09:14:11Z,,3124.7,3124.70,10,,paid
306495,2672,2025-05-17T09:54:17Z,,3062.79,3062.79,3,,shipped
306496,2673,2025-05-03T11:51:51Z,,1693.61,1693.61,3,LUX-R6,paid
306497,2674,2025-05-07T06:00:54Z,,1329.04,1329.04,2,WINTER-FLYER,shipped
306498,2675,2025-05-08T07:46:58Z,,841.75,,3,NONE,canceled
306499,2675,2025-05-19T14:27:15Z,,3409.38,,4,,paid
306503,2675,2025/05/06 12:20,,7713.75,7713.75,10,,paid
306506,2677,2025-05-14T13:42:51Z,,5747.66,,7,,paid
306508,2677,2025-05-13T06:27:41Z,,5960.87,5960.87,10,RAMADAN-BUNDLE,canceled
306510,2681,2025-05-12T10:15:30Z,,4791.3,,7,NONE,paid
306511,2683,2025-05-25T13:37:33Z,,4463.64,,8,RAMADAN-BUNDLE,paid
306513,2685,2025-05-20T13:12:30Z,,3216.08,,11,,canceled
306515,2686,2025-05-25T14:00:58Z,,4470.34,4470.34,8,LUX-R6,shipped
306517,2691,2025-05-16T08:57:00Z,,3697.59,,3,NONE,paid
306519,2694,2025-05-24T07:13:53Z,,2365.24,,4,NONE,canceled
306520,2695,2025-05-09T11:15:34Z,,4913.74,,9,WINTER-FLYER,pending_hold
306521,2698,2025-05-03T11:17:12Z,,2930.88,2930.88,6,,shipped
306522,2702,2025-05-04T11:46:04Z,,882.66,882.66,4,WINTER-FLYER,shipped
306523,2702,2025-05-25T15:03:34Z,,5849.96,,10,NONE,shipped
306525,2705,2025/05/18 17:43,,1731.69,1731.69,4,NONE,pending_hold
306526,2706,2025/05/14 16:31,,1685.81,1685.81,5,WINTER-FLYER,pending_hold
306528,2709,2025-05-06T06:03:31Z,,3508.16,,10,LUX-R6,paid
306531,2712,2025-05-22T06:40:42Z,,1282.07,1282.07,3,NONE,paid
306535,2721,2025-05-21T06:33:48Z,,1932.74,,2,RAMADAN-BUNDLE,shipped
306540,2726,2025-05-16T13:59:58Z,,3110.3,3110.30,8,LUX-R6,paid
306541,2728,2025-05-01T11:31:58Z,,9307.62,9307.62,10,RAMADAN-BUNDLE,paid
306542,2729,2025/05/05 16:49,,9720.89,9720.89,13,LUX-R6,paid
306543,2730,2025-05-06T10:06:13Z,,1203.52,,4,NONE,shipped
306548,2741,2025-05-20T10:05:10Z,,1585.32,,5,RAMADAN-BUNDLE,paid
306552,2748,2025-05-22T12:23:40Z,,2080.89,,5,WINTER-FLYER,shipped
306553,2750,2025-05-03T06:33:32Z,,5489.07,,7,NONE,paid
306554,2752,2025-05-28T10:24:28Z,,2070.51,,6,RAMADAN-BUNDLE,paid
306559,2756,2025-05-10T15:05:53Z,,5766.87,,6,LUX-R6,paid
306560,2757,2025-05-05T09:02:40Z,,2932.42,,4,RAMADAN-BUNDLE,shipped
306570,2780,2025-05-09T08:55:58Z,,5817.15,5817.15,11,RAMADAN-BUNDLE,shipped
306572,2780,2025-05-21T10:03:33Z,,2699.42,2699.42,12,,paid
306574,2786,2025-05-23T09:23:26Z,,4237.23,4237.23,4,NONE,paid
306575,2790,2025-05-23T13:20:03Z,,1897.8,1897.80,5,LUX-R6,paid
306581,2796,2025-05-26T12:36:14Z,,2000.23,2000.23,7,RAMADAN-BUNDLE,paid
306585,2816,2025-05-15T11:03:56Z,,3487.28,,10,LUX-R6,pending_hold
306589,2824,2025-05-28T14:11:38Z,,5728.36,,15,LUX-R6,paid
306592,1004,2025-06-14T06:14:16Z,,4641.09,4641.09,12,NONE,paid
306593,1005,2025-06-20T09:42:52Z,,2259.73,,6,WINTER-FLYER,canceled
306601,1014,2025-06-23T11:28:20Z,,448.92,,2,LUX-R6,pending_hold
306606,1022,2025-06-26T11:05:29Z,,9104.29,,15,NONE,paid
306607,1026,2025-06-12T12:58:32Z,,2532.27,2532.27,5,NONE,pending_hold
306615,1039,2025-06-26T06:38:14Z,,5202.3,5202.30,5,RAMADAN-BUNDLE,paid
306619,1044,2025-06-04T07:46:45Z,,1624.52,,3,LUX-R6,paid
306620,1045,2025-06-19T11:08:53Z,,4876.37,,9,,canceled
306626,1050,2025-06-18T10:40:08Z,,5192.92,,14,,paid
306628,1052,2025-06-19T13:45:06Z,,3229.99,3229.99,3,LUX-R6,paid
306632,1058,2025-06-09T13:55:00Z,,769.12,769.12,4,,pending_hold
306633,1059,2025/06/13 12:20,,1421.2,,4,,paid
306636,1066,2025-06-12T08:05:45Z,,1807.14,1807.14,8,WINTER-FLYER,paid
306637,1066,2025-06-02T12:52:27Z,,1901.05,,5,WINTER-FLYER,shipped
306641,1079,2025-06-10T12:36:10Z,,2929.15,,5,LUX-R6,paid
306645,1086,2025-06-14T12:02:52Z,,1845.9,,2,RAMADAN-BUNDLE,paid
306647,1089,2025-06-12T09:59:26Z,,1698.51,1698.51,4,LUX-R6,shipped
306650,1092,2025-06-16T10:40:18Z,,8174.27,,14,NONE,canceled
306652,1099,2025-06-20T06:28:52Z,,2912.34,2912.34,4,NONE,canceled
306659,1109,2025-06-15T07:34:30Z,,1292.78,,3,NONE,shipped
306660,1110,2025-06-14T07:44:27Z,,5265.44,5265.44,11,LUX-R6,paid
306662,1113,2025-06-18T08:59:17Z,,1911.58,1911.58,4,NONE,pending_hold
306663,1115,2025-06-02T07:15:34Z,,4571.9,,13,NONE,shipped
306664,1116,2025-06-19T11:00:49Z,,1940.67,,3,NONE,paid
306665,1116,2025-06-26T11:46:07Z,,5854.78,,8,,paid
306668,1118,2025-06-06T14:51:47Z,,3367.14,,7,,paid
306669,1120,2025-06-17T14:18:09Z,,4606.03,4606.03,10,LUX-R6,pending_hold
306676,1133,2025-06-05T07:38:51Z,,2640.18,,6,NONE,shipped
306678,1136,2025-06-04T13:44:35Z,,5822.66,,12,WINTER-FLYER,paid
306680,1136,2025-06-25T11:28:06Z,,2004.62,,7,RAMADAN-BUNDLE,paid
306682,1141,2025-06-07T08:41:04Z,,4265.62,4265.62,3,,shipped
306684,1141,2025-06-12T09:54:38Z,,1609.23,1609.23,4,WINTER-FLYER,shipped
306690,1149,2025-06-27T08:49:13Z,,1209.81,,5,NONE,pending_hold
306694,1154,2025-06-14T06:28:10Z,,2980.91,,8,NONE,pending_hold
306697,1158,2025-06-23T14:32:55Z,,4209.11,,6,NONE,canceled
306700,1161,2025-06-05T06:45:26Z,,2134.63,,7,LUX-R6,canceled
306701,1161,2025-06-10T13:16:07Z,,11136.68,11136.68,13,RAMADAN-BUNDLE,paid
306704,1165,2025-06-16T07:15:02Z,,6590.01,,11,NONE,shipped
306716,1188,2025-06-26T12:18:17Z,,3474.05,,10,NONE,paid
306724,1201,2025-06-21T09:13:48Z,,1361.8,1361.80,3,,canceled
306725,1204,2025-06-27T12:14:32Z,,1087.87,1087.87,3,LUX-R6,canceled
306727,1206,2025-06-09T08:09:18Z,,1754.9,1754.90,2,WINTER-FLYER,pending_hold
306734,1214,2025-06-19T07:38:43Z,,2434.24,2434.24,4,RAMADAN-BUNDLE,paid
306735,1216,2025-06-27T06:18:55Z,,4897.83,,12,,shipped
306741,1226,2025/06/10 16:52,,3528.14,3528.14,7,NONE,paid
306744,1229,2025-06-14T09:16:41Z,,2223.45,2223.45,5,WINTER-FLYER,paid
306745,1229,2025-06-04T10:19:01Z,,1080.91,,3,RAMADAN-BUNDLE,paid
306749,1230,2025-06-27T06:30:47Z,,3441.84,3441.84,8,WINTER-FLYER,canceled
306756,1238,2025-06-23T06:31:10Z,,5075.29,,13,WINTER-FLYER,paid
306757,1239,2025-06-21T08:05:09Z,,8028.96,,13,,paid
306758,1241,2025-06-12T06:37:33Z,,7575.29,,13,RAMADAN-BUNDLE,paid
306762,1249,2025-06-09T08:46:06Z,,2938.28,2938.28,5,NONE,canceled
306767,1254,2025-06-01T11:23:13Z,,5340.26,,10,LUX-R6,paid
306772,1262,2025-06-12T07:05:02Z,,1717.1,1717.10,2,NONE,canceled
306774,1264,2025-06-11T10:23:47Z,,145.94,,2,,canceled
306775,1265,2025-06-15T11:36:57Z,,8686.09,8686.09,11,NONE,shipped
306776,1266,2025-06-13T07:33:42Z,,3106.75,3106.75,6,LUX-R6,paid
306785,1285,2025-06-17T15:14:03Z,,3596.07,3596.07,7,WINTER-FLYER,paid
306788,1289,2025-06-17T06:40:38Z,,2489.14,2489.14,2,RAMADAN-BUNDLE,paid
306795,1306,2025-06-05T12:00:43Z,,6213.35,,8,NONE,paid
306800,1311,2025-06-27T08:16:32Z,,2295.29,,6,,paid
306801,1311,2025-06-23T08:52:30Z,,3665.81,,5,NONE,pending_hold
306804,1312,2025-06-10T15:57:34Z,,3977.88,,7,NONE,paid
306811,1318,2025-06-13T07:33:34Z,,2130.13,2130.13,2,WINTER-FLYER,pending_hold
306812,1324,2025-06-21T06:33:38Z,,3612.81,3612.81,6,LUX-R6,shipped
306813,1325,2025-06-15T09:32:30Z,,2366.99,,3,RAMADAN-BUNDLE,paid
306816,1326,2025-06-14T13:39:17Z,,1553.98,,7,WINTER-FLYER,canceled
306818,1328,2025-06-28T13:20:15Z,,3527.75,,9,WINTER-FLYER,paid
306823,1333,2025-06-22T06:55:44Z,,1828.17,1828.17,6,RAMADAN-BUNDLE,paid
306825,1334,2025-06-28T07:26:04Z,,3002.67,3002.67,8,WINTER-FLYER,pending_hold
306828,1339,2025/06/24 11:54,,4807.82,,10,LUX-R6,shipped
306839,1348,2025-06-07T07:48:12Z,,7644.52,7644.52,10,NONE,canceled
306844,1355,2025/06/05 11:59,,1382.99,,4,NONE,shipped
306845,1357,2025/06/05 12:18,,1117.48,,3,LUX-R6,paid
306847,1360,2025-06-25T06:59:36Z,,1797.51,1797.51,3,RAMADAN-BUNDLE,canceled
306849,1366,2025-06-20T12:51:05Z,,1103.3,1103.30,5,LUX-R6,shipped
306850,1367,2025-06-04T14:27:56Z,,5977.64,,11,NONE,shipped
306858,1385,2025-06-11T09:17:36Z,,5882.69,5882.69,13,LUX-R6,paid
306861,1393,2025-06-02T14:38:43Z,,3196.85,3196.85,13,RAMADAN-BUNDLE,shipped
306862,1394,2025-06-14T10:45:29Z,,5431.4,,8,LUX-R6,paid
306867,1397,2025/06/22 11:46,,1325.92,1325.92,3,,paid
306868,1397,2025-06-21T07:44:49Z,,1936.18,1936.18,5,NONE,canceled
306874,1399,2025-06-08T09:11:53Z,,3174.57,3174.57,8,WINTER-FLYER,shipped
306876,1406,2025-06-14T17:42:10Z,,4999.01,4999.01,10,NONE,pending_hold
306877,1410,2025-06-17T12:01:58Z,,3528.78,,5,NONE,pending_hold
306881,1414,2025-06-04T08:16:22Z,,2254.26,,4,,paid
306882,1414,2025/06/06 14:30,,2659.84,,8,LUX-R6,paid
306884,1415,2025-06-05T12:06:42Z,,1811.84,1811.84,4,WINTER-FLYER,paid
306892,1424,2025/06/04 11:06,,5604.8,,5,NONE,paid
306905,1443,2025-06-17T08:56:04Z,,4247.33,4247.33,7,RAMADAN-BUNDLE,canceled
306910,1452,2025-06-04T13:54:55Z,,4835.5,4835.50,10,LUX-R6,shipped
306912,1455,2025-06-17T11:46:02Z,,2143.77,2143.77,6,,paid
306914,1456,2025-06-26T09:21:15Z,,5856.26,,14,RAMADAN-BUNDLE,pending_hold
306917,1457,2025-06-11T11:31:17Z,,2920.21,,9,NONE,paid
306918,1457,2025/06/07 08:49,,5162.61,5162.61,5,,canceled
306925,1467,2025-06-21T08:34:49Z,,2687.28,,7,NONE,paid
306931,1472,2025-06-06T12:31:40Z,,4438.78,,12,RAMADAN-BUNDLE,paid
306935,1482,2025-06-04T07:49:33Z,,2923.62,,5,NONE,pending_hold
306936,1482,2025-06-26T09:43:00Z,,3895.7,3895.70,3,LUX-R6,pending_hold
306942,1489,2025-06-28T06:18:35Z,,1366.17,,4,RAMADAN-BUNDLE,pending_hold
306943,1495,2025-06-17T08:42:32Z,,3042.03,,13,NONE,pending_hold
306945,1496,2025-06-22T08:49:49Z,,3835.53,,9,LUX-R6,paid
306950,1505,2025-06-23T13:42:38Z,,3418.14,3418.14,6,NONE,paid
306953,1509,2025-06-11T11:49:15Z,,3928.03,,8,LUX-R6,pending_hold
306957,1511,2025-06-14T07:13:25Z,,3302.45,,7,RAMADAN-BUNDLE,pending_hold
306958,1512,2025-06-07T12:49:14Z,,5619.51,5619.51,9,,paid
306959,1517,2025-06-04T07:32:31Z,,3555.45,3555.45,6,,canceled
306960,1519,2025-06-19T06:44:52Z,,3719.85,,6,WINTER-FLYER,paid
306964,1529,2025-06-20T11:08:17Z,,1770.87,,6,NONE,paid
306969,1537,2025-06-14T11:04:26Z,,1898.95,,3,RAMADAN-BUNDLE,paid
306976,1546,2025-06-05T07:47:52Z,,4182.55,,10,RAMADAN-BUNDLE,shipped
306982,1552,2025-06-07T09:21:59Z,,1414.55,,6,RAMADAN-BUNDLE,canceled
306986,1554,2025-06-19T14:42:34Z,,2540.46,,5,RAMADAN-BUNDLE,pending_hold
306987,1556,2025-06-14T12:00:56Z,,294.44,294.44,2,WINTER-FLYER,paid
306988,1556,2025-06-03T13:47:37Z,,8311.12,,11,LUX-R6,paid
306989,1557,2025-06-22T09:42:40Z,,630.53,,2,LUX-R6,canceled
306990,1558,2025-06-16T13:11:01Z,,5778.9,5778.90,8,WINTER-FLYER,paid
306993,1562,2025-06-07T15:38:02Z,,1950.21,,5,NONE,paid
306994,1563,2025-06-05T12:42:33Z,,1274.52,,4,NONE,paid
306997,1567,2025-06-04T06:03:49Z,,4173.53,4173.53,8,LUX-R6,paid
307003,1573,2025-06-16T09:02:05Z,,3086.67,,6,LUX-R6,pending_hold
307009,1576,2025-06-06T13:59:59Z,,4907.09,,5,RAMADAN-BUNDLE,paid
307010,1576,2025-06-15T10:24:11Z,,2756.2,2756.20,7,NONE,canceled
307015,1584,2025-06-04T10:59:23Z,,2258.37,2258.37,3,NONE,pending_hold
307019,1594,2025-06-25T09:32:38Z,,5926.08,,4,RAMADAN-BUNDLE,paid
307020,1594,2025-06-21T09:45:36Z,,385.67,,2,WINTER-FLYER,paid
307026,1605,2025-06-10T14:54:22Z,,9225.81,,11,WINTER-FLYER,paid
307027,1605,2025-06-20T11:29:41Z,,2752.75,,5,WINTER-FLYER,pending_hold
307030,1612,2025-06-01T13:09:08Z,,3563.32,3563.32,8,NONE,shipped
307031,1613,2025-06-24T12:13:14Z,,2523.05,,6,NONE,paid
307034,1616,2025-06-10T14:57:54Z,,1971.93,1971.93,5,NONE,paid
307036,1616,2025/06/20 11:09,,3126.56,3126.56,6,LUX-R6,paid
307045,1625,2025-06-28T08:58:30Z,,146.67,146.67,2,LUX-R6,shipped
307048,1633,2025-06-05T07:11:12Z,,4797.76,,10,,shipped
307051,1634,2025-06-15T09:50:00Z,,2430.42,2430.42,4,NONE,canceled
307053,1636,2025-06-19T08:13:43Z,,7049.69,,12,NONE,paid
307056,1637,2025-06-14T10:58:46Z,,2104.09,2104.09,4,NONE,paid
307057,1637,2025-06-02T12:30:24Z,,3493.44,3493.44,6,WINTER-FLYER,canceled
307058,1637,2025-06-02T17:09:40Z,,783.38,,5,RAMADAN-BUNDLE,shipped
307063,1639,2025-06-06T09:48:04Z,,3723.56,,4,NONE,pending_hold
307069,1646,2025-06-14T11:28:02Z,,4565.77,4565.77,5,NONE,paid
307071,1647,2025-06-23T17:59:41Z,,2483.17,2483.17,10,NONE,canceled
307075,1649,2025-06-18T10:06:57Z,,3386.54,3386.54,4,NONE,paid
307076,1653,2025-06-21T06:31:45Z,,2855.66,2855.66,7,NONE,pending_hold
307077,1656,2025-06-23T14:51:03Z,,1733.39,1733.39,8,RAMADAN-BUNDLE,canceled
307079,1657,2025-06-24T11:32:44Z,,3877.28,,5,NONE,paid
307080,1659,2025-06-01T09:53:04Z,,2048.99,,4,LUX-R6,paid
307083,1667,2025-06-05T12:08:40Z,,5289.44,,8,WINTER-FLYER,paid
307085,1672,2025-06-03T15:28:29Z,,2031.27,2031.27,7,,shipped
307099,1699,2025-06-20T11:38:04Z,,1229.52,,4,NONE,paid
307101,1701,2025/06/03 17:42,,1763.86,1763.86,8,,paid
307103,1702,2025-06-12T12:14:35Z,,2322.29,2322.29,7,LUX-R6,paid
307106,1704,2025-06-04T10:13:29Z,,608.01,,4,LUX-R6,shipped
307110,1709,2025-06-16T11:03:53Z,,4191.07,,8,NONE,canceled
307111,1709,2025-06-08T12:28:41Z,,5129.39,5129.39,10,LUX-R6,paid
307116,1715,2025-06-05T17:34:01Z,,2428.07,,6,WINTER-FLYER,paid
307119,1718,2025-06-25T10:51:50Z,,5585.15,5585.15,7,NONE,paid
307120,1720,2025-06-24T11:46:55Z,,5098.24,5098.24,11,NONE,shipped
307121,1720,2025-06-28T11:05:10Z,,5511.87,5511.87,12,RAMADAN-BUNDLE,shipped
307122,1720,2025-06-20T08:09:26Z,,10555.09,,7,NONE,paid
307126,1724,2025-06-25T09:20:47Z,,4746.07,4746.07,6,NONE,paid
307129,1727,2025-06-12T10:35:56Z,,1533.25,1533.25,4,NONE,paid
307132,1730,2025-06-11T09:54:26Z,,6360.58,,15,NONE,pending_hold
307133,1730,2025-06-02T10:12:38Z,,1272.36,1272.36,8,NONE,paid
307135,1734,2025/06/28 09:48,,2395.84,,4,NONE,canceled
307138,1740,2025-06-11T11:40:19Z,,1089.7,1089.70,4,NONE,canceled
307139,1740,2025-06-15T06:41:49Z,,1106.88,1106.88,3,RAMADAN-BUNDLE,shipped
307140,1744,2025-06-17T11:04:40Z,,2829.91,,5,NONE,shipped
307145,1755,2025-06-26T11:00:49Z,,5346.97,5346.97,6,,paid
307152,1760,2025-06-28T12:20:54Z,,1827.7,,4,WINTER-FLYER,paid
307153,1764,2025-06-02T07:45:41Z,,1431.73,1431.73,5,WINTER-FLYER,shipped
307158,1770,2025-06-10T06:23:58Z,,3143.62,,8,RAMADAN-BUNDLE,paid
307161,1775,2025-06-05T06:43:39Z,,939.15,939.15,3,WINTER-FLYER,canceled
307162,1776,2025-06-10T10:23:22Z,,4742.71,4742.71,10,LUX-R6,pending_hold
307166,1783,2025-06-28T06:31:15Z,,3396.32,,4,LUX-R6,paid
307170,1788,2025-06-12T09:36:14Z,,7717.02,7717.02,8,WINTER-FLYER,shipped
307172,1790,2025-06-06T10:17:29Z,,2722.77,,6,,shipped
307173,1791,2025-06-24T09:49:42Z,,1693.34,1693.34,5,NONE,pending_hold
307180,1795,2025-06-02T10:45:18Z,,5630.77,5630.77,11,NONE,canceled
307185,1801,2025-06-17T12:14:00Z,,2909.46,2909.46,7,NONE,paid
307190,1804,2025-06-03T10:01:34Z,,7780.24,7780.24,13,LUX-R6,pending_hold
307194,1808,2025-06-11T09:35:11Z,,122.86,,3,RAMADAN-BUNDLE,shipped
307197,1812,2025/06/09 08:38,,6862.88,6862.88,10,WINTER-FLYER,paid
307203,1822,2025/06/17 10:42,,4809.27,4809.27,9,WINTER-FLYER,paid
307204,1823,2025-06-24T09:28:10Z,,3798.26,3798.26,6,LUX-R6,paid
307209,1829,2025-06-09T18:06:51Z,,2545.59,2545.59,6,NONE,canceled
307210,1830,2025-06-13T08:44:51Z,,1618.37,1618.37,3,,canceled
307213,1839,2025-06-21T06:04:35Z,,2841.24,2841.24,6,RAMADAN-BUNDLE,paid
307217,1847,2025-06-27T13:51:38Z,,5149.27,,9,NONE,shipped
307219,1847,2025-06-14T11:03:05Z,,4655.09,,9,,canceled
307220,1848,2025-06-01T10:34:44Z,,2470.15,,8,LUX-R6,paid
307225,1855,2025-06-05T06:08:32Z,,1123.24,,4,,paid
307226,1855,2025-06-04T08:23:24Z,,2678.32,,8,NONE,paid
307227,1856,2025-06-14T09:59:19Z,,4085.74,4085.74,6,WINTER-FLYER,pending_hold
307229,1857,2025/06/16 09:42,,4994.89,4994.89,14,NONE,pending_hold
307236,1864,2025-06-20T09:04:46Z,,650.97,650.97,3,NONE,paid
307245,1883,2025-06-03T06:57:19Z,,2819.4,,4,LUX-R6,shipped
307249,1891,2025-06-15T09:47:45Z,,3297.25,3297.25,6,RAMADAN-BUNDLE,canceled
307250,1891,2025-06-18T12:47:57Z,,1545.46,,6,NONE,canceled
307251,1893,2025-06-19T11:33:35Z,,1410.35,,3,NONE,shipped
307253,1898,2025-06-25T16:37:22Z,,2485.03,2485.03,7,,canceled
307257,1901,2025-06-23T10:39:28Z,,3799.47,3799.47,10,,paid
307260,1905,2025-06-10T10:00:14Z,,3688.99,3688.99,6,NONE,paid
307261,1906,2025-06-25T07:39:28Z,,1982.73,1982.73,8,RAMADAN-BUNDLE,pending_hold
307262,1906,2025-06-09T09:13:37Z,,2326.74,2326.74,7,WINTER-FLYER,canceled
307264,1906,2025-06-28T12:52:40Z,,3689.49,,7,LUX-R6,paid
307265,1906,2025-06-22T10:14:22Z,,6467.71,6467.71,11,WINTER-FLYER,pending_hold
307266,1906,2025-06-20T13:38:15Z,,4619.73,4619.73,9,WINTER-FLYER,pending_hold
307269,1914,2025-06-24T13:18:20Z,,3032.24,,6,NONE,shipped
307272,1916,2025-06-06T07:58:09Z,,5683.2,5683.20,10,NONE,shipped
307273,1917,2025-06-20T12:11:59Z,,1808.69,,9,,paid
307278,1931,2025-06-01T17:06:27Z,,4734.02,,9,NONE,paid
307279,1931,2025-06-18T11:28:07Z,,710.41,,3,NONE,paid
307284,1939,2025-06-02T07:26:54Z,,2789.48,,5,LUX-R6,pending_hold
307287,1942,2025/06/07 14:24,,6223.94,6223.94,9,NONE,paid
307293,1947,2025-06-01T06:52:19Z,,1663.69,1663.69,2,WINTER-FLYER,pending_hold
307296,1954,2025-06-06T11:00:49Z,,3384.34,3384.34,8,WINTER-FLYER,paid
307298,1959,2025-06-15T11:18:20Z,,5973.08,5973.08,8,,canceled
307302,1960,2025-06-25T07:01:03Z,,5171.96,,7,RAMADAN-BUNDLE,pending_hold
307305,1970,2025-06-04T08:23:01Z,,6056.19,,7,NONE,paid
307307,1977,2025-06-14T08:13:38Z,,2134.0,,3,,canceled
307315,1987,2025-06-22T09:02:02Z,,3469.39,,3,RAMADAN-BUNDLE,pending_hold
307317,1990,2025-06-17T15:55:01Z,,2421.28,,9,NONE,paid
307319,1990,2025-06-16T10:38:08Z,,2607.66,2607.66,7,NONE,shipped
