alias_id,account_name,branch_id,supplier_code
A53281,PY/misr smouha SStation St.,775,28
A53282,El Zahraa Maadi (2),703,29
A53283,El Zahraa Maadi Mall,703,29
A53284,Ph/El Zahraa Maadi Main Road,716,19
A53285,El Zahraa Madi 011,730,40
A53286,PH El Zahraa Maadi Branch 1,739,31
A53287,EL el zahraa maadi Branch 1,739,31
A53288,P/hEl Zahraa Maadi Branch 1,748,34
A53289,EL El Zahraa Maadi Mall,756,32
A53290,El-el zahraa maadi Main Road46,759,22
A53291,el zahhraa maadi Station St.,765,23
A53292,El Zahraa Maadi Branch 2,765,23
A53293,PY/El Baraka Marg Main Road,737,29
A53294,PH El Barak aMarg Main Road,740,29
A53295,EL el baraka marg,740,29
A53296,EL EL BARAKA MARG Mall,776,24
A53297,El Baraka Marg-A925,776,24
A53298,PY/EL SHIFA AGAMI516,723,26
A53299,EL SHIFA AGAMI-A,727,30
A53300,El-el shifa agami Branch 1,731,29
A53301,El-EL SHIFA AGAMI Main Road,749,30
A53302,El Shfia Agami-A,759,23
A53303,EL el shifa agami 04,767,27
A53304,PH El Shifa Agami-A,779,31
A53305,PH el shifa agami 011,779,31
A53306,PY/el baraka square Main Road,717,22
A53307,El-El Baraka Square Branch 1,746,19
A53308,El Baraka Square 011,746,19
A53309,EL BARAKA SUARE602,756,33
A53310,El Baraka Square Main Road,756,33
A53311,PH EL BARAKA SQUARE,769,28
A53312,Ph/elite,709,28
A53313,PY/Elite Branch 1,709,28
A53314,el Elite br.2,712,26
A53315,elite Station St.,712,26
A53316,PY/Elite Branch 1493,773,27
A53317,Elite br.2,773,27
A53318,EL ELITE,780,27
A53319,Elite Branch 1,780,27
A53320,PH Blue Wave,701,24
A53321,Blue Wave 04,707,22
A53322,el BLUE WAV EMall,710,31
A53323,blue wave Mall,722,28
A53324,Blue Wave br.2741,733,20
A53325,BLUE WAVE 6th Zone444,733,20
A53326,BLUE WAVE Mall,772,29
A53327,PH Blue Wave-A,773,28
A53328,EL BLUE WAVVE Branch 2,773,28
A53329,PH blue wave 011,776,25
A53330,BLUE WAVE 6thZ one33,776,25
A53331,PH SEHA FIRST Branch 2,708,34
A53332,EL SEHA FIRST 04351,721,30
A53333,EL SEHA FIRST 01171,742,25
A53334,El-Seha FFirst Branch 167,742,25
A53335,el Seha First,750,27
A53336,El-Seha First 011,765,24
A53337,PY/Seha First 011,765,24
A53338,El-CITY CARE OOBOUR Branch 1,716,20
A53339,EL city care obour br.2,729,26
A53340,PY/CITY CARE OBOUR 66th Zone,731,30
A53341,EL CITY CARE OBOUR StationSt.,763,25
A53342,city care obour,766,34
A53343,PH CITY CARE OBOUR Branch 2931,766,34
A53344,Ebn Sina Smouha 04,714,26
A53345,EL ebn sina smouha,714,26
A53346,Ph/Ebn Sina Smouha,747,22
A53347,PY/ebn sina smouha 6th Zone,767,28
A53348,El Tourath Smouha Mall,723,27
A53349,El Tourath Smouha (2),723,27
A53350,EL el tourath smouha-A,727,31
A53351,PH EL TOURATH SMOUHA,727,31
A53352,el El Tourath Smouha Mall,767,29
A53353,El Tourath Smouha Branch 1,767,29
A53354,PY/EL TOURATH SMOUHA,773,29
A53355,EL El Tourathh Smouha 04,773,29
A53356,PH EL TOURATH SMOUHA Branch 2,777,26
A53357,El-El Tourath Smuoha (2),777,26
A53358,EL TOURATH SMOUHA 6th Zone189,782,28
A53359,elite smouha-A,702,24
A53360,EL Elite Smouha,730,41
A53361,PH ELITE SMOUHA 04243,730,41
A53362,elite smouha Main Road,754,26
A53363,Elite Smouha Main Road,769,29
A53364,Elite Smouha 6th Zone,771,27
A53365,Elite Smouha-A602,771,27
A53366,ELITE SMOUHA,780,28
A53367,Ph/Angel Smouha br.2,712,27
A53368,PH angel smouha Branch 2404,712,27
A53369,El-Angel Smouha,731,31
A53370,Ph/Angel Smouha-A,735,30
A53371,Angel Smouha 6th Zone,770,30
A53372,angel smouha Main Road451,770,30
A53373,El-ANGEL SMOUHA Branch 1,777,27
A53374,El-angel smouha 011,777,27
A53375,El-ANGEL SMOUHA 011,781,26
A53376,PY/golden care 6th Zone,729,27
A53377,EL golden care,729,27
A53378,Golden Care Branch 1,731,32
A53379,golden care Mall979,731,32
A53380,GOLDEN ARE Station St.,764,21
A53381,El-Golden Care (2)445,764,21
A53382,Golden Care-A,773,30
A53383,Care 24 Seven 011,713,24
A53384,PH care 24 seven 04,713,24
A53385,EL care 24 seven (2),727,32
A53386,El-CARE 24 SEVEN br.2584,729,28
A53387,PH care 24 seven Station St.,751,25
A53388,Care 24 Seven-A,751,25
A53389,CARE 24 SEVEN Mall,762,33
A53390,care 24 seven Branch 2,762,33
A53391,Ph/Care 24 Seven Mall634,767,30
A53392,El-Care 24 Seven Brranch 2,767,30
A53393,PY/care 24seven (2),770,31
A53394,Ph/CARE 24 SEVEN (2),770,31
A53395,El-Care 24 Seven Station St.,777,28
A53396,el Care 24 Seven br.2,777,28
A53397,el Omega Oct City,701,25
A53398,oemga oct city (2),714,27
A53399,OMEGA OCTCITY,741,26
A53400,Omega Oct Cit y6th Zone,745,25
A53401,PY/OMEGA OCT CITY 011,746,20
A53402,PY/Omega Oct City,746,20
A53403,el Omega Oct City338,760,30
A53404,OmegaOct City,760,30
A53405,OMEGA OCT CITY-A,776,26
A53406,Omega Oct City 04,777,29
A53407,PH OMEA OCT CITY,777,29
A53408,Ph/misr smouha 6t hZone,716,21
A53409,Misr Smouha br.2,716,21
A53410,misr smouha842,725,34
A53411,misr smouha 6th Zone,725,34
A53412,El-misr smouha,750,28
A53413,Misr Smouha,750,28
A53414,El-MISR SMOUHA-A,757,28
A53415,MISR SMOUHA Branch 1,781,27
A53416,PY/misr smouha Branch 1,781,27
A53417,PY/El Hokkama Imbaba 011,702,25
A53418,PH el hokama imbaba403,718,25
A53419,El-EL HOKMAA IMBABA-A601,728,27
A53420,El Hokama Imbaba Mall,728,27
A53421,PH el hokama imbaba,729,29
A53422,PY/El Hokama Imbaba (2),734,28
A53423,el hokama imbaba,734,28
A53424,PY/el hokama imbaba 04,735,31
A53425,PH El Hokama Imbaba Mall,735,31
A53426,el el hokama imbaba 04,749,31
A53427,PH EL HOKAMA IMBABA Main Road,753,26
A53428,GREEN LEAF SMOUHA 6th Zone,756,34
A53429,GREEN LEAF SMOUHA Branch 1,768,27
A53430,Ph/green leaf smouha 011,776,27
A53431,green leaf smouha 011,776,27
A53432,Ph/life line Station St.,715,18
A53433,EL Life Line 04,737,30
A53434,PY/Lfe Line br.2,737,30
A53435,PH LIFE LINE 6th Zone,742,26
A53436,Life Line,742,26
A53437,PH life line 04,745,26
A53438,life line 6th Zone,745,26
A53439,EL life line (2),749,32
A53440,el Life Line Station St.,749,32
A53441,PH Lie Line 04,757,29
A53442,Ph/Life Line (2),757,29
A53443,Ph/Ebn Sina Smouha Mall,706,35
A53444,el ebn sina smouha Main Road,706,35
A53445,El-Ebn Sina Smouha04,724,22
A53446,el Ebn Sina Smouha Mall,727,33
A53447,Ebn Sina Smouha Main RRoad640,734,29
A53448,ebn sina smouha Mall,734,29
A53449,ebn sina smouha 6th Zone,746,21
A53450,PY/ebn sina smouha-A266,748,35
A53451,el Ebn Sina Souha,748,35
A53452,EL EbnS ina Smouha,782,29
A53453,ebn sina smouha,782,29
A53454,Ph/ANGEL 011,714,28
A53455,PY/Angel-A857,714,28
A53456,El-ANGEL Mall,728,28
A53457,Ph/Angel Branch 1,737,31
A53458,ANGEL br.2153,737,31
A53459,el Angel br.2,740,30
A53460,PY/Angel Main Road,754,27
A53461,El-ANGEL Barnch 2,765,25
A53462,PY/angel Branch 2591,773,31
A53463,el Angel 6th Zone,777,30
A53464,Al Nozha Smouha,714,29
A53465,EL al nozha smouha 0011,714,29
A53466,Al Nozha Smoha (2),726,41
A53467,El-Al Nozha Smouha-A,760,31
A53468,EL al nozha smouha 6th Zone,760,31
A53469,Ph/omega smouha,709,29
A53470,El-Omega Smouha,738,27
A53471,omega smouha,738,27
A53472,Ph/omega smouha Mall711,741,27
A53473,Omega Smouha Mall,741,27
A53474,OMEGA SMOUHA Main Road,757,30
A53475,El Zahraa Oct City br.2,722,29
A53476,PH el zahraa oct city 04,735,32
A53477,El Zahraa Oct City Branch 1,735,32
A53478,el el zahraa oct city Station SSt.359,743,18
A53479,El Zahraa Oct City-A939,773,32
A53480,PY/El Zahraa Oct City286,773,32
A53481,Phalpha pharma smouha Mall,717,23
A53482,el Alpha Pharma Smouha 04174,719,25
A53483,PY/alpha phaarma smouha Main Road,719,25
A53484,ell alpha pharma smouha,747,23
A53485,el Alpha Pharma Smouha Station St.,747,23
A53486,El-alpha pharma smouha 04,760,32
A53487,PH Alpha Pharma Smouha Branch 1660,770,32
A53488,Angel Faisal732,718,26
A53489,ANGEL FAISAL 04,729,30
A53490,Angel Faisal 011,754,28
A53491,PY/angel faisal-A,754,28
A53492,PH ANGEL FAISAL Main Road,755,32
A53493,EL angel,709,30
A53494,PY/angel 04,709,30
A53495,PY/ANGEL Mall,716,22
A53496,Angle 04932,716,22
A53497,PY/Angel 6th Zone,733,21
A53498,PY/Angel,733,21
A53499,el angel-A,765,26
A53500,Ph/angel 6th Zone917,765,26
A53501,Angel 011,768,28
A53502,Ph/Angel-A,768,28
A53503,El-Angel 6h Zone,775,29
A53504,Angel,780,29
A53505,PY/Angel Station St.,780,29
A53506,el Alpha Pharma Smouha,744,36
A53507,EL ALPHA PHARMA SMOUHA,776,28
A53508,PH Alpha Pharma Smouha,776,28
A53509,El-alpha pharma smouha Mall,779,32
A53510,alpha pharma smouha,779,32
A53511,PY/Care 24 Seven Mall558,700,32
A53512,el care 24 seven 011,705,30
A53513,Care 24 Seven 011,705,30
A53514,el CARE 24 SEVEN (2)689,710,32
A53515,EL CAE 24 SEVEN Branch 1,710,32
A53516,el CARE 24 SEVEN 011807,712,28
A53517,Care 24 Seven Mall215,712,28
A53518,CARE 24 SEVEN SStation St.,722,30
A53519,EL CARE 24 SEVEN,736,23
A53520,PH care 24 seven-A,736,23
A53521,CARE 24 SEVEN (2),775,30
A53522,Ph/care 24 seven (2),775,30
A53523,ANGEL MARG Station St.,725,35
A53524,angel marg,737,32
A53525,ANGEL MARG,740,31
A53526,El-Angel Marg,740,31
A53527,PH Angel Marg-A,742,27
A53528,ANGEL MARG br.2,742,27
A53529,Angel Marg Main Road,753,27
A53530,Ph/ANGEL MAR G6th Zone,757,31
A53531,Ph//Angel Marg69,757,31
A53532,El-nAgel Marg Station St.699,762,34
A53533,El Shifa,702,26
A53534,EL SHIFA 6th Zone,741,28
A53535,Ph/El Shifa Branch 2,741,28
A53536,El Shifa Mall,748,36
A53537,PH el shifa,767,31
A53538,Ph/EL SHIFA (2),767,31
A53539,PH El Shifa Main Road,768,29
A53540,El Shifa,768,29
A53541,EL SHIFA (2),773,33
A53542,el shif Mall,773,33
A53543,El-EL SHIFA Branch 1,774,26
A53544,el el shifa Branch 2,774,26
A53545,El Shifa Mall,779,33
A53546,El-Ebn Sina909,700,33
A53547,Ebn Sina 04784,700,33
A53548,PH EEbn Sina (2),707,23
A53549,el EBN SINA-A,707,23
A53550,PH ebbn sina 04,715,19
A53551,PH Ebbn Sina (2),724,23
A53552,Ebn Sina,724,23
A53553,El-ebn sina,758,14
A53554,El-Ebn Sina Station St.,758,14
A53555,el Ebn Sina (2),766,35
A53556,el elite,714,30
A53557,Elite 6th Zone,714,30
A53558,elite Branch 1,717,24
A53559,EL ELITE Main Road,717,24
A53560,EL elite Mall,725,36
A53561,Elite,745,27
A53562,EL Elite Station St.618,750,29
A53563,El-Elite 6th Znoe,750,29
A53564,el elite Branch 1,763,26
A53565,elite-A,763,26
A53566,Misr Maadi,705,31
A53567,PH Misr Maadi Mall495,720,40
A53568,MISR MAADI-A,720,40
A53569,misr maadi (2),742,28
A53570,PY/Misr Maadi,747,24
A53571,el MISR MAADI749,747,24
A53572,el MISR MAADI Branh 2,769,30
A53573,El-Misr Maadi-A,770,33
A53574,el MISR MAADI,770,33
A53575,Ph/Misr Maadi Mall,781,28
A53576,Ph/BETTER LIFE SHUBRA Station St.,709,31
A53577,PY/Better Life Shubra br.2556,709,31
A53578,Better Life Shubra,716,23
A53579,better life shubra Branch 1,716,23
A53580,e Better Life Shubra,742,29
A53581,EL Better Life Shubra Main Road,761,25
A53582,EL better life shubra,766,36
A53583,BETTER LIFE SHUBRA 6th Zone,766,36
A53584,el BETTER LIFE SHUBRA 04844,778,22
A53585,PH Better Life Shubra (2),778,22
A53586,CITY CARE SMOUHA 6th Zone,704,24
A53587,city care smouha (2)765,704,24
A53588,CITY CARE SMOUHA,714,31
A53589,PH city care smouha 011,714,31
A53590,City Care Smouha,726,42
A53591,City Care Smouha Station St.,726,42
A53592,Ph/Ciity Care Smouha Station St.,727,34
A53593,PH City Care Smouha Mall,727,34
A53594,PH City Care Smouha Bracnh 2122,758,15
A53595,el City Care Smouha 011,758,15
A53596,EL CITY CARE SMOUHA Main Road,764,22
A53597,El-City Care Smouha br.2,780,30
A53598,PH City Care Smouha (2),780,30
A53599,Ph/CITY CARE SMOUHA Main Road,713,25
A53600,PH City Care Smouha,713,25
A53601,el city care smouha638,718,27
A53602,el City Care Smouha (2),718,27
A53603,el CITY CARE SMOUHA431,751,26
A53604,Ph/City Care Smouha (2),751,26
A53605,city care smouha 6th one,778,23
A53606,CITY CARE SMOUHA Branch 2,781,29
A53607,EL SHIFA-A,700,34
A53608,PH El Shifa 04,700,34
A53609,el lE Shifa,735,33
A53610,PY/EL SHIFA,735,33
A53611,PH El Shifa,738,28
A53612,EL SHIFA,744,37
A53613,PY/El Shifa Main Road,763,27
A53614,el shifa,763,27
A53615,Phel shifa Station St.,766,37
A53616,EL El Shifa Branch 2,766,37
A53617,El Shifa,771,28
A53618,El-El Shifa Mall,771,28
A53619,EL El Shifa 6th Zone,774,27
A53620,el EL SHIFA,774,27
A53621,Ph/Omega519,720,41
A53622,PY/Omega Branch 1,720,41
A53623,Ell-OMEGA-A,724,24
A53624,Ph/OMEGA Station St.106,724,24
A53625,PH OMEGA 6th Zone,729,31
A53626,PY/El Hokama (2),717,25
A53627,PY/el hokama,718,28
A53628,El Hokama Mai nRoad,718,28
A53629,EL el hokama,721,31
A53630,El Hkama-A,721,31
A53631,EL EL HOKAMA Branch 1382,735,34
A53632,PH el hokama131,759,24
A53633,Ph/el hokama,759,24
A53634,El Hokama Branch 1,767,32
A53635,el El Hokama 011433,767,32
A53636,Golden Care Smouha,700,35
A53637,GOLDEN CARE SMOUHA,704,25
A53638,Ph/GOLDEN CARE SMOUHA Station St.,714,32
A53639,GOLDEN CARE SMOUHA,721,32
A53640,EL Golden Care Smohua,721,32
A53641,PY/Golden Care Smouha 04,739,32
A53642,GOLDEN CARE SMOUHA 04480,739,32
A53643,PH Golden Care Smouha Mall,752,28
A53644,PH Golden Care Smouha Mall,754,29
A53645,el Golden Care Smouha 6th Zone,772,30
A53646,el EL FARABY SMOUHA br.2,716,24
A53647,PY/el faraby smouha Branch 2,716,24
A53648,PY/El FarabyS mouha Station St.,719,26
A53649,EL FARABY SMOUHA Station St.,734,30
A53650,PH EL FARABY SMOUHA Main Road,779,34
A53651,El-El Faraby Smouha 011,779,34
A53652,Ph/El Hokama Shubra 6th Zone,700,36
A53653,EL El Hokama Shubra,728,29
A53654,el hokama shubra 6th Zone114,728,29
A53655,EL HOAKMA SHUBRA 011,749,33
A53656,EL HOKAMA SHUBRA Branch 1,749,33
A53657,EL El Hokama Shubra Branch 2341,771,29
A53658,el El Hokama Shubra Main Road,771,29
A53659,el METRO SMOUHA Branch 1,739,33
A53660,Metro Smouha 6th Zone,739,33
A53661,PY/METRO SMOUHA 6th Zone,756,35
A53662,metro smouha br.2,756,35
A53663,EL metro smouha-A,761,26
A53664,PY/Metro Smouha Staiton St.,761,26
A53665,PY/METRO SMOUHA Branch 1,770,34
A53666,Ph/metro smouha (2),770,34
A53667,PH METRO SMOUHA,780,31
A53668,El-METRO SMOUHA Station St.,780,31
A53669,EL Alpha Pharma Main Road367,707,24
A53670,el Alpha Pahrma,710,33
A53671,el ALPHA PHARMA Branch 2,710,33
A53672,el alpha pharma Mall506,719,27
A53673,Alpha Pharma Station St.,726,43
A53674,EL Alpha Pharma br.2,726,43
A53675,Ph/alpha pharma Main Road,727,35
A53676,Ph/Alpha PPharma Main Road,775,31
A53677,PY/Alpha Pharma Main Road,775,31
A53678,Alpha Pharma Branch 1,782,30
A53679,Ph/Alpha Pharma,782,30
A53680,BLUE WWAVE Mall,702,27
A53681,PH Blue Wave,723,28
A53682,P Hblue wave Mall,751,27
A53683,EL lBue Wave (2),755,33
A53684,el Blue Wave978,763,28
A53685,BLUE WAVVE Branch 2,763,28
A53686,EL blue wave 6th Zone,768,30
A53687,El-Blue Wave,768,30
A53688,Ph/Blue Wave Branch 1,770,35
A53689,Blue Wave,770,35
A53690,blue wave agami (2),713,26
A53691,Blue Wave Agami-A,716,25
A53692,PY/Blue Wave Agami (2),716,25
A53693,PH Blue Wave AAgami Branch 2,720,42
A53694,Ph/BLUE WAVE AGAMI Branch 2,720,42
A53695,Ph/Blue Wave Agami 04,735,35
A53696,EL blue wave agami Branch 1,751,28
A53697,EL blue wave agami Main Road,766,38
A53698,Ph/BLUE WAVE AGAMI (2),767,33
A53699,PH blue wave agami 011769,773,34
A53700,El-blue wave agami 011,773,34
A53701,Ph/FAMILY Branch 1,711,26
A53702,PY/family-A,713,27
A53703,Ph/Family 6th Zone,713,27
A53704,Famiyl (2),734,31
A53705,PH Family Branch 1,744,38
A53706,EL FAMILY,748,37
A53707,Family,748,37
A53708,PH family 04,759,25
A53709,Ph/Family 04,768,31
A53710,e lfamily,768,31
A53711,el nile care smouha-A,705,32
A53712,Nile Care Smouha Station St.,705,32
A53713,EL Nile Care Smouha 6th Zone,744,39
A53714,Ph/Nile Care Souha 04,777,31
A53715,PH El Zahraa Faisal br.2,731,33
A53716,PH El Zahraa Faisal Branch 2,748,38
A53717,el El Zahraa Faisal,778,24
A53718,el golden care Main Road,746,22
A53719,Golden Cae 04,746,22
A53720,Ph/golden care 04,747,25
A53721,PH GOLDEN CARE Mall131,747,25
A53722,golden care 6th Zone,763,29
A53723,PH GOLDEN CARE 6th Zone,763,29
A53724,Golden Care,781,30
A53725,Ph/El Nasr 04,713,28
A53726,El Nasr 04,721,33
A53727,PH El Nasr 011392,730,42
A53728,PY/EL NASR br.2,730,42
A53729,EL EL NASR Main Road,732,35
A53730,PH el nasr Main Road,732,35
A53731,PY/El Naasr,746,23
A53732,PY/El Nasrr 6th Zone,746,23
A53733,El Nasr Branch 1990,750,30
A53734,Ph/EL NASR Station St.842,750,30
A53735,PH EL NASR768,768,32
A53736,El Nasr Station St.,768,32
A53737,El Nasr Branch 1,733,22
A53738,El-El Nasr,733,22
A53739,Ph/El Nasr br.2,738,29
A53740,PY/EL NASR 6th Zone,738,29
A53741,El-EL NASR Main Road,743,19
A53742,el EL NASR 04,744,40
A53743,Ph/El Nasr Main Road,744,40
A53744,El Nasr Branch 1,771,30
A53745,El-El Nasr,771,30
A53746,El Nasr 6th Zone,775,32
A53747,PHE l Nasr br.2,775,32
A53748,PH Mira Obour Mall,726,44
A53749,PH Mria Obour br.2,729,32
A53750,Mira Obour,734,32
A53751,El-Mira Obour,757,32
A53752,PY/mira obou Station St.,757,32
A53753,PH Mira Obour,767,34
A53754,Ph/MIRA OBOUR,767,34
A53755,PY/MISR HARAM 04,714,33
A53756,misr haram (2),714,33
A53757,Misr Haram br.2,730,43
A53758,misr haram Mall,736,24
A53759,PH Misr Haram Branch 2,736,24
A53760,PY/MISR HARAM 011,744,41
A53761,Misr Harm Branch 1,744,41
A53762,PH misr haram Mani Road,747,26
A53763,PY/MISR HARAM 6th Zone,759,26
A53764,PH MISR HARAM,759,26
A53765,Misr Haram Branch 1,777,32
A53766,El-Misr Haram (2),777,32
A53767,star care 04,702,28
A53768,PY/Star Care,704,26
A53769,EL STAR CARE br.2,725,37
A53770,PH Mira Square Mall,701,26
A53771,MIRAS QUARE-A,701,26
A53772,PY/mira square,710,34
A53773,PH MIRA SQUARE 04,713,29
A53774,El-Mira Square 6th Zone,739,34
A53775,El-MIRA SQUARE br.2,748,39
A53776,el Mira Station St.813,720,43
A53777,EL MIRA-A,729,33
A53778,PH mira BBranch 1,729,33
A53779,Mira,734,33
A53780,PY/Mira Station St.,734,33
A53781,El-Mira 6th Zone,770,36
A53782,EL Mira Main Road,770,36
A53783,Ph/Mira-A,773,35
A53784,Mira Main Road,773,35
A53785,PH MIRA Main Road,774,28
A53786,PH Better Life 6th ZZone,705,33
A53787,Better Life-A,705,33
A53788,better life Station St.,712,29
A53789,El-Better Life 6th Zone,718,29
A53790,EL BETTER LIFE,730,44
A53791,el Better Life 011,730,44
A53792,Ph/better life Branch 1,749,34
A53793,BETTER LIFE 011,764,23
A53794,El-better life Mall700,764,23
A53795,Ph/Better Life 011804,765,27
A53796,PH Bettter Life-A,765,27
A53797,Ph/El Zahraa br.2,709,32
A53798,EL EL ZAHRAA951,745,28
A53799,El-el zahraa,745,28
A53800,El Zahraa Main oRad,773,36
A53801,el elz ahraa,773,36
A53802,EL ZAHRAA Mall,777,33
A53803,EL El Zahraa,780,32
A53804,PY/Hope Zayed Branch 2,717,26
A53805,PY/Hope Zayed 011,742,30
A53806,EL Hope Zayed 6th Zone,760,33
A53807,el Hope Zayed-A,760,33
A53808,PY/EL BARAKA NASR Branch 2,743,20
A53809,EL BARAKA NASR,749,35
A53810,El Baraka Nasr,749,35
A53811,PH EL BARAKA NASR br.2,781,31
A53812,PH Al Nozha Nasr aMll,710,35
A53813,Ph/al nozha nasr 6th Zone,720,44
A53814,Ph/al nozha nasr Branc h1,742,31
A53815,A NOZHA NASR (2),752,29
A53816,Al Nozha Nasr,752,29
A53817,El-al nozha nasr Branch 1,781,32
A53818,Ph/al nozha nasr Branch 1,781,32
A53819,PH Al Amal Maadi Mall497,726,45
A53820,El-Al Amal Maadi Main Road,729,34
A53821,el Al Amal Maadi (2),745,29
A53822,El-Al Amal Maadi-A,745,29
A53823,El-al amal maadi br.2,780,33
A53824,al amal maadi 011,780,33
A53825,e PHARMA PLUS 04,722,31
A53826,el Pharma Plus (2),722,31
A53827,el Pharma Plus,734,34
A53828,EL pharma plus br.2,734,34
A53829,el hparma plus,773,37
A53830,PY/STAR CARE NASR (2),708,35
A53831,Ph/Star Care Nasr Mall,750,31
A53832,STAR CARE NASR,750,31
A53833,P/star care nasr-A,775,33
A53834,Star Care Nasr Main Road,782,31
A53835,el Star Care Nasr Branch 1,782,31
A53836,El Hokama,725,38
A53837,PH El Hokama Branch 2,726,46
A53838,el EL HOKAMA Main Road,726,46
A53839,Ph/El Hokama-A,731,34
A53840,PY/el hokama (2)630,731,34
A53841,EL El Hokama (2),758,16
A53842,El-El Hokama 011,768,33
A53843,EL El Hokama,769,31
A53844,el El Hokama Branch 1,771,31
A53845,family nozha 6th Zone,709,33
A53846,el amily Nozha (2)951,712,30
A53847,Family Nozha-A,716,26
A53848,PY/Family Nozha Mall,720,45
A53849,el family nozha Main Road,727,36
A53850,FAMILY NOZHA,727,36
A53851,PY/Family Nozha-A,731,35
A53852,Ph/family nozha,731,35
A53853,PH FAMLY NOZHA,748,40
A53854,el Family Nozha Branch 1294,782,32
A53855,El-Pharma Plus Nasr Branch 1,714,34
A53856,Ph/Pharma Plus asr 011,714,34
A53857,PY/Pharma Plus Nasr Main Road,732,36
A53858,pharma plus nasr Branch 2,744,42
A53859,PY/PHARMA PLUS NASR br.2,744,42
A53860,Pharma Plus Nasr,752,30
A53861,Pharma Plus Nasr 6th Zone,781,33
A53862,Pharma Plus Nasr,781,33
A53863,PY/mira,712,31
A53864,PH Mira 04,719,28
A53865,Mira Main RRoad,719,28
A53866,Mira,760,34
A53867,el MIRA Station St.,760,34
A53868,mira (2)249,767,35
A53869,mira Main Road,777,34
A53870,Angel Montaza,750,32
A53871,el Angel Montaza 6th Zone,750,32
A53872,El-Angel Montaza Main Road,756,36
A53873,Angel Montaza 04196,765,28
A53874,el angel montaza (2),773,38
A53875,angel montaza 011,773,38
A53876,PY/ANGEL DOKKI (2),727,37
A53877,Ph/angel dokki Mall,736,25
A53878,Angel Dokki,776,29
A53879,Angel Dokk-A,776,29
A53880,dr medhat nasr Main Road155,705,34
A53881,Ph/Dr Medhat Nasr Branch 2,710,36
A53882,PH Dr Medhat Nasr Main Road,716,27
A53883,EL DR MEDHAT NASR 011830,716,27
A53884,PH Dr Medhat Nasr Station St.,733,23
A53885,Dr MMedhat Nasr 04,733,23
A53886,PH DR MEDHAT NASR Branch 1,735,36
A53887,Ph/Dr Medhat Nasr,735,36
A53888,Ph/DR MEDHAT NASR 04,764,24
A53889,el Dr Medhat Nasr,764,24
A53890,El-Dr Medhat Nasr,772,31
A53891,Dr Medhat Nasr 04,772,31
A53892,el mira nasr Main Road,713,30
A53893,EL Mira Nasr 04,727,38
A53894,PY/mira nasr 04,734,35
A53895,mira nasr,734,35
A53896,EL Mira Nasr,743,21
A53897,el mira nasr Mall223,751,29
A53898,PH mira nasr Branch 1,751,29
A53899,Ph/MIRA NASR Main Road,761,27
A53900,PY/Mira Nsar 6th Zone,779,35
A53901,Mira Nasr br.2468,779,35
A53902,elite imbaba Branch 1,701,27
A53903,elite imbaba 011,709,34
A53904,El-ELITE IMBABA Branch 1,709,34
A53905,Elite Imbba 6th Zone,712,32
A53906,el Elite Imbaba 04,721,34
A53907,Ph/Elite Imbbaba br.2994,733,24
